Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
GLD	2024-06-10 14:30:00+00:00	2024-06-12 16:30:00+00:00	213.1199951171875	215.9891967773437	2 days 02:00:00	51.0	1672.0	1688.0	0.013462845936058399	4
GLD	2024-11-18 14:30:00+00:00	2024-11-22 18:30:00+00:00	240.4600067138672	250.2400054931641	4 days 04:00:00	46.0	2451.0	2483.0	0.04067203903447658	5
GLD	2025-05-15 13:30:00+00:00	2025-05-23 16:30:00+00:00	294.1300048828125	309.70001220703125	8 days 03:00:00	39.0	3290.0	3335.0	0.052935800719896564	6
GOOG	2023-07-11 13:30:00+00:00	2023-07-14 13:30:00+00:00	116.76000213623048	125.12999725341795	3 days 00:00:00					1
GOOG	2023-10-27 15:30:00+00:00	2023-11-16 20:30:00+00:00	123.1500015258789	138.4499969482422	20 days 05:00:00	81.0	600.0	702.0	0.12423869454153524	2
GOOG	2024-08-06 15:30:00+00:00	2024-08-13 16:30:00+00:00	160.3000030517578	165.51499938964844	7 days 01:00:00	70.0	1943.0	1979.0	0.03253272762700332	3
GOOG	2024-09-10 14:30:00+00:00	2024-09-23 14:30:00+00:00	150.75	165.00999450683594	13 days 00:00:00	76.0	2110.0	2173.0	0.09459366173688855	4
HOOD	2023-08-18 14:30:00+00:00	2023-09-01 13:30:00+00:00	10.15999984741211	11.18000030517578	13 days 23:00:00					1
HOOD	2023-11-10 14:30:00+00:00	2023-11-14 15:30:00+00:00	8.0	8.475000381469727	4 days 01:00:00	1249.0	668.0	683.0	0.05937504768371582	2
HOOD	2024-02-06 14:30:00+00:00	2024-02-16 15:30:00+00:00	10.56999969482422	13.854999542236328	10 days 01:00:00	1002.0	1070.0	1127.0	0.31078523578583095	3
HOOD	2024-05-13 13:30:00+00:00	2024-05-21 15:30:00+00:00	16.639999389648438	20.71999931335449	8 days 02:00:00	834.0	1539.0	1583.0	0.24519231210093517	4
HOOD	2024-08-05 15:30:00+00:00	2024-08-19 19:30:00+00:00	16.05500030517578	20.09160041809082	14 days 04:00:00	1076.0	1936.0	2010.0	0.251423234891732	5
IBM	2024-01-08 15:30:00+00:00	2024-01-25 15:30:00+00:00	159.52999877929688	193.1100006103516	17 days 00:00:00					1
IBM	2024-02-22 15:30:00+00:00	2024-02-23 19:30:00+00:00	182.3000030517578	185.92999267578125	1 days 04:00:00	54.0	1148.0	1159.0	0.019912175333276494	2
IBM	2024-06-03 17:30:00+00:00	2024-06-07 16:30:00+00:00	164.52000427246094	170.46499633789062	3 days 23:00:00	61.0	1641.0	1668.0	0.03613537509751219	3
IBM	2024-10-31 14:30:00+00:00	2024-11-01 16:30:00+00:00	205.8800048828125	209.08999633789065	1 days 02:00:00	51.0	2369.0	2378.0	0.01559156488705793	4
META	2023-10-26 18:30:00+00:00	2023-11-14 19:30:00+00:00	289.6700134277344	335.739990234375	19 days 01:00:00					1
META	2024-05-01 14:30:00+00:00	2024-05-10 19:30:00+00:00	434.7699890136719	475.4599914550781	9 days 05:00:00	23.0	1484.0	1538.0	0.09358972208205185	2
META	2025-04-21 16:30:00+00:00	2025-05-02 17:30:00+00:00	482.4100036621094	599.760009765625	11 days 01:00:00	22.0	3168.0	3232.0	0.24325782055239098	3
MRNA	2024-02-14 15:30:00+00:00	2024-02-15 17:30:00+00:00	84.88999938964844	90.70999908447266	1 days 02:00:00					1
MRNA	2024-11-18 14:30:00+00:00	2024-11-25 15:30:00+00:00	38.31499862670898	44.86000061035156	7 days 01:00:00	260.0	2452.0	2488.0	0.17082088524675387	2
MRNA	2025-05-15 19:30:00+00:00	2025-05-20 14:30:00+00:00	23.51499938964844	27.280000686645508	4 days 19:00:00	497.0	3297.0	3313.0	0.16011062703469436	3
MSFT	2024-05-01 14:30:00+00:00	2024-05-06 19:30:00+00:00	393.6600036621094	412.1300048828125	5 days 05:00:00					1
MSFT	2024-08-05 15:30:00+00:00	2024-08-20 17:30:00+00:00	399.0199890136719	423.739990234375	15 days 02:00:00	25.0	1936.0	2015.0	0.061951786630559225	2
MSFT	2024-09-09 15:30:00+00:00	2024-09-19 13:30:00+00:00	403.2950134277344	440.0	9 days 22:00:00	26.0	2104.0	2158.0	0.09101274588122998	3
MSFT	2024-11-01 13:30:00+00:00	2024-11-07 19:30:00+00:00	409.010009765625	425.2300109863281	6 days 06:00:00	28.0	2375.0	2408.0	0.039656734146916506	4
MSTR	2023-08-18 18:30:00+00:00	2023-08-23 17:30:00+00:00	32.98699951171875	34.85799789428711	4 days 23:00:00					1
MSTR	2024-05-01 15:30:00+00:00	2024-05-06 13:30:00+00:00	102.80699157714844	127.38499450683594	4 days 22:00:00	97.0	1485.0	1504.0	0.2390693721568895	2
MSTR	2024-07-05 15:30:00+00:00	2024-07-16 18:30:00+00:00	126.9980010986328	165.8000030517578	11 days 03:00:00	97.0	1789.0	1841.0	0.30553238332459665	3
MSTR	2024-08-08 14:30:00+00:00	2024-08-13 17:30:00+00:00	133.22000122070312	137.2899932861328	5 days 03:00:00	121.0	1956.0	1980.0	0.030550908483231387	4
MSTR	2024-09-09 13:30:00+00:00	2024-09-13 18:30:00+00:00	119.4499969482422	141.1199951171875	4 days 05:00:00	139.0	2102.0	2135.0	0.1814148072212587	5
MSTR	2025-01-02 16:30:00+00:00	2025-01-06 20:30:00+00:00	302.0899963378906	378.2099914550781	4 days 04:00:00	65.0	2656.0	2674.0	0.25197787427573903	6
MSTR	2025-05-28 17:30:00+00:00	2025-06-03 16:30:00+00:00	364.2200012207031	388.2900085449219	5 days 23:00:00	67.0	3351.0	3378.0	0.06608645116563294	7
NFLX	2023-10-19 15:30:00+00:00	2023-10-25 13:30:00+00:00	399.2999877929688	416.0199890136719	5 days 22:00:00					1
NFLX	2024-08-05 19:30:00+00:00	2024-08-20 13:30:00+00:00	597.5399780273438	689.0	14 days 18:00:00	16.0	1940.0	2011.0	0.15306092535363547	2
NFLX	2024-10-18 13:30:00+00:00	2024-10-21 19:30:00+00:00	737.6400146484375	769.239990234375	3 days 06:00:00	15.0	2305.0	2318.0	0.042839291467936746	3
NFLX	2025-01-15 14:30:00+00:00	2025-01-23 20:30:00+00:00	836.4400024414062	980.0700073242188	8 days 06:00:00	14.0	2710.0	2751.0	0.17171584867245038	4
NFLX	2025-03-10 18:30:00+00:00	2025-03-17 17:30:00+00:00	859.4849853515625	954.0399780273438	6 days 23:00:00	16.0	2967.0	3001.0	0.11001354798199836	5
NVDA	2023-08-14 14:30:00+00:00	2023-08-15 15:30:00+00:00	41.95400238037109	44.52099990844727	1 days 01:00:00					1
NVDA	2023-10-26 18:30:00+00:00	2023-11-14 19:30:00+00:00	40.56050109863281	49.57830047607422	19 days 01:00:00	246.0	596.0	687.0	0.2223295850194853	2
NVDA	2024-04-22 14:30:00+00:00	2024-04-26 16:30:00+00:00	77.13300323486328	87.00199890136719	4 days 02:00:00	158.0	1435.0	1465.0	0.12794776882281722	3
NVDA	2024-08-08 15:30:00+00:00	2024-08-19 19:30:00+00:00	102.75	129.0800018310547	11 days 04:00:00	134.0	1957.0	2010.0	0.2562530591830139	4
NVDA	2024-09-09 13:30:00+00:00	2024-09-12 17:30:00+00:00	104.86499786376952	119.8550033569336	3 days 04:00:00	165.0	2102.0	2127.0	0.1429457473754745	5
PLTR	2023-09-27 13:30:00+00:00	2023-09-29 15:30:00+00:00	14.199999809265137	16.090099334716797	2 days 02:00:00					1
PLTR	2024-01-05 17:30:00+00:00	2024-01-10 18:30:00+00:00	15.885000228881836	16.864999771118164	5 days 01:00:00	629.0	926.0	948.0	0.061693391760518246	2
PLTR	2024-08-05 15:30:00+00:00	2024-08-16 15:30:00+00:00	23.729999542236328	31.98500061035156	11 days 00:00:00	447.0	1936.0	1999.0	0.3478719438414821	3
PLTR	2025-01-13 20:30:00+00:00	2025-01-24 14:30:00+00:00	64.20999908447266	79.04000091552734	10 days 18:00:00	222.0	2702.0	2752.0	0.2309609413254281	4
PLTR	2025-03-10 19:30:00+00:00	2025-03-24 19:30:00+00:00	76.11000061035156	96.76000213623048	14 days 00:00:00	231.0	2968.0	3038.0	0.2713178473299127	5
