Ticker	EntryTime	ExitTime	Return [%]	CAGR [%]	Sharpe Ratio	Max. Drawdown [%]	Win Rate [%]	# Trades	Expectancy [%]	Profit Factor	Duration	Avg. Trade [%]	Max. Trade Duration	Avg. Trade Duration
SPY	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	9.7280859375	4.770548156714871	1.7329828746204263	-1.353791122200454	100.0	4	4.846414575117352		728 days 19:30:00	4.846309370836477	10 days 04:00:00	8 days 17:00:00
META	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	35.17570190429687	16.334913408443153	2.0028907444470385	-3.2822188851440504	100.0	3	16.84237713172214		728 days 19:30:00	16.602486013559204	11 days 01:00:00	10 days 03:00:00
AAPL	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	52.58915634155276	23.631011054879526	1.491001884447367	-7.268144319657077	100.0	7	9.000040573518007		728 days 19:30:00	8.906917929442336	93 days 06:00:00	24 days 02:00:00
AMZN	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	76.34540267944337	32.945253439343915	2.841214994479684	-3.051678550337289	100.0	8	8.556988670171393		728 days 19:30:00	8.494923830317603	15 days 20:00:00	9 days 07:00:00
NFLX	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	54.61059936523438	24.450487600385372	1.9965448359825542	-3.669008868859258	100.0	5	11.940740336900523		728 days 19:30:00	11.829158316008503	14 days 18:00:00	8 days 08:00:00
MRNA	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	35.72906160354614	16.573735103135533	1.2227467686880855	-7.790764287345475	100.0	3	16.546575614072413		728 days 19:30:00	16.545345309408543	7 days 01:00:00	5 days 22:00:00
TSLA	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	90.0408317565918	38.031730649473694	1.205131169272171	-3.6868885211324365	100.0	5	17.728724307902688		728 days 19:30:00	17.55571447192534	13 days 04:00:00	5 days 08:00:00
TNA	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	0.0	0.0		-0.0		1			728 days 19:30:00			
GLD	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	22.62954818725586	10.783236402570818	2.2330780905597165	-1.7087197160734036	100.0	6	4.251136478779811		728 days 19:30:00	4.20825080399525	14 days 21:00:00	7 days 01:00:00
SLV	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	58.914343509674104	26.17760286170978	2.773672904226655	-3.1558481129348226	100.0	7	8.05566764396965		728 days 19:30:00	8.032858597974645	19 days 04:00:00	9 days 19:00:00
USO	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	4.225496292114258	2.099306130282441	0.7731659759704922	-0.44150903362842886	100.0	2	4.241763402335641		728 days 19:30:00	4.241763402335641	3 days 22:00:00	3 days 22:00:00
BAC	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	14.613508529663086	7.086790683272803	1.5625436068737542	-9.415558564032821	100.0	4	4.702599996845894		728 days 19:30:00	4.65699423411019	14 days 00:00:00	8 days 10:00:00
CVX	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	10.829015655517578	5.296925129983476	1.8017877810973022	-1.734457567563219	100.0	5	2.6260663148024777		728 days 19:30:00	2.612168536824666	6 days 03:00:00	4 days 06:00:00
XOM	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	17.428596115112306	8.399162340164379	2.0400847283105112	-2.303091601138263	100.0	4	5.54674711712441		728 days 19:30:00	5.5257296333732775	12 days 19:00:00	8 days 08:00:00
QQQ	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	18.603205261230467	8.942118274654987	2.0051214848963324	-1.7564119783605614	100.0	4	5.950090139249764		728 days 19:30:00	5.925928988743356	13 days 04:00:00	9 days 03:00:00
MSFT	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	20.376695251464863	9.75685425411148	2.184776419059612	-2.5034803066113387	100.0	4	6.4562488499805655		728 days 19:30:00	6.434625147509365	15 days 02:00:00	10 days 10:00:00
NVDA	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	97.79251113891605	40.82993588406896	2.3493678572356944	-3.943325095208694	100.0	5	18.73690401001977		728 days 19:30:00	18.616475452928437	19 days 01:00:00	9 days 09:00:00
WMT	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	36.65244094848632	16.97117459446764	1.8473100044065696	-2.5573978525599728	100.0	6	6.643521610154609		728 days 19:30:00	6.454067759401427	25 days 22:00:00	9 days 09:00:00
BA	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	28.70280319213867	13.504297695611566	1.816113360366058	-3.2763023269545277	100.0	4	8.920752149361892		728 days 19:30:00	8.805934674583416	17 days 01:00:00	9 days 03:00:00
DIS	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	19.40449394226072	9.310973940077115	1.0519565133178626	-0.5017506574777841	100.0	3	9.318856591873681		728 days 19:30:00	9.309523436030753	6 days 00:00:00	3 days 02:00:00
CAT	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	79.7751556396485	34.23700883597811	2.7227043096966432	-1.6466631562666478	100.0	7	10.52700379819263		728 days 19:30:00	10.436927589062272	20 days 19:00:00	10 days 16:00:00
IBM	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	7.3002398681640805	3.600369406099402	1.8965621153071583	-0.5812333492611566	100.0	4	2.4122579841580727		728 days 19:30:00	2.4086427069675675	3 days 23:00:00	2 days 02:00:00
WFC	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	15.299502182006835	7.408061450015668	1.2846185755731507	-6.9590956450476416	100.0	3	7.420939160445839		728 days 19:30:00	7.406165466523396	25 days 00:00:00	15 days 22:00:00
PLTR	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	123.68815948486332	49.802133285889425	1.920525694003052	-6.9068139183647626	100.0	5	22.79610310643353		728 days 19:30:00	22.331004283033472	14 days 00:00:00	10 days 05:00:00
AMD	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	85.60451461791992	36.4046905878455	1.5527926730938233	-5.08477820541553	83.33333333333334	7	11.161614102108091	32.57223805907744	728 days 19:30:00	10.912861431725851	12 days 00:00:00	5 days 10:00:00
AVGO	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	189.26840454101577	70.43917620100137	2.31005959683973	-6.750426316365377	100.0	8	16.736966758657257		728 days 19:30:00	16.460288264680266	14 days 00:00:00	6 days 21:00:00
HOOD	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	116.3094698143005	47.30084817265823	1.95887723325628	-5.034830689681124	100.0	5	21.66939576155535		728 days 19:30:00	21.28455003509986	14 days 04:00:00	9 days 02:00:00
CRWV	2025-03-28 16:30:00+00:00	2025-06-18 09:00:00+00:00	0.0	0.0		-0.0		0			81 days 16:30:00			
MSTR	2023-06-20 13:30:00+00:00	2025-06-18 09:00:00+00:00	162.12949432373048	62.21523567141205	1.7953251031322137	-4.964421059427915	100.0	7	17.910529943789136		728 days 19:30:00	17.478222859053204	11 days 03:00:00	5 days 22:00:00
