Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	PnL	caso	Tag
AMD	2024-11-21 17:30:00+00:00	2024-11-27 15:30:00+00:00	137.5	134.33509826660156	5 days 22:00:00	-125.0	2469.0	2495.0	0.023017467151988602	395.6127166748047	25	short
AMD	2025-01-23 14:30:00+00:00	2025-01-30 19:30:00+00:00	121.4250030517578	118.62999725341795	6 days 02:00:00	145.0	2738.0	2768.0	-0.04358986989848446	-767.4705123901347	26	long
AMD	2025-01-29 16:30:00+00:00	2025-02-05 14:30:00+00:00	116.1321029663086	107.68499755859376	1 days 03:00:00	-145.0	2768.0	2778.0	-0.02150907650259315	-362.19467163085733	27	short
AMD	2025-02-20 15:30:00+00:00	2025-03-04 19:30:00+00:00	114.19000244140624	101.5500030517578	12 days 04:00:00	144.0	2872.0	2932.0	-0.11069269742886934	-1820.159912109375	28	long
AMD	2025-04-23 13:30:00+00:00	2025-05-07 18:30:00+00:00	91.875	97.66999816894533	14 days 05:00:00	-160.0	3172.0	3247.0	-0.06307481000212611	-927.1997070312523	29	short
AMD	2025-06-05 18:30:00+00:00	2025-06-10 15:30:00+00:00	116.6999969482422	121.87999725341795	4 days 21:00:00	118.0	3387.0	3405.0	0.0443873216849624	611.2400360107388	30	long
AMD	2025-06-11 17:30:00+00:00	2025-06-20 09:00:00+00:00	121.87999725341795	128.23	8 days 15:30:00	118.0	3414.0	3457.0	0.05210045035838684	749.3003240966801	31	long
AMZN	2023-07-18 13:30:00+00:00	2023-07-19 18:30:00+00:00	132.7100067138672	135.1699981689453	1 days 05:00:00						1	long
AMZN	2023-07-27 14:30:00+00:00	2023-08-02 15:30:00+00:00	131.439697265625	128.5449981689453	6 days 01:00:00	-76.0	137.0	166.0	0.02202302011415791	219.99713134765625	2	short
AMZN	2023-08-02 15:30:00+00:00	2023-08-04 15:30:00+00:00	128.5449981689453	142.9550018310547	2 days 00:00:00	79.0	166.0	180.0	0.11210085081000565	1138.3902893066406	3	long
AMZN	2023-08-22 14:30:00+00:00	2023-08-25 14:30:00+00:00	134.94500732421875	131.9499969482422	3 days 00:00:00	-84.0	263.0	284.0	0.02219430296358249	251.58087158203125	4	short
AMZN	2023-08-25 18:30:00+00:00	2023-09-06 16:30:00+00:00	133.14999389648438	135.1199951171875	10 days 19:00:00	-87.0	288.0	325.0	-0.03439731161095927	-398.4601593017578	5	short
AMZN	2023-09-05 13:30:00+00:00	2023-09-14 17:30:00+00:00	137.72999572753906	145.22999572753906	1 days 03:00:00	81.0	325.0	335.0	-0.01895012481895908	-211.41004943847656	6	long
AMZN	2023-09-29 13:30:00+00:00	2023-10-03 18:30:00+00:00	128.1999969482422	124.62999725341795	4 days 05:00:00	-85.0	451.0	470.0	0.027847112166980326	303.4499740600598	7	short
AMZN	2023-10-04 19:30:00+00:00	2023-10-26 16:30:00+00:00	126.8499984741211	118.97000122070312	8 days 21:00:00	-89.0	478.0	524.0	-0.03003551623034162	-339.09046173095703	8	short
AMZN	2023-10-13 16:30:00+00:00	2023-11-07 18:30:00+00:00	130.66000366210938	143.0800018310547	10 days 21:00:00	83.0	524.0	570.0	-0.022348122734567544	-242.36048126220822	9	long
AMZN		2023-10-26 16:30:00+00:00		118.97000122070312							9	short
AMZN	2023-10-24 13:30:00+00:00	2023-10-26 16:30:00+00:00	127.73999786376952	118.97000122070312	2 days 03:00:00	-83.0	570.0	587.0	0.06865505550124795	727.9097213745106	10	short
AMZN		2023-11-07 18:30:00+00:00		143.0800018310547							11	long
AMZN	2023-10-27 14:30:00+00:00	2023-11-10 14:30:00+00:00	129.02000427246094	140.11000061035156	11 days 04:00:00	-88.0	592.0	644.0	-0.10897533012711902	-1237.27978515625	11	short
AMZN	2024-01-17 17:30:00+00:00	2024-01-29 20:30:00+00:00	151.11000061035156	160.97999572753906	12 days 03:00:00	67.0	968.0	1027.0	0.06531662416333406	661.2896728515625	12	long
AMZN	2024-01-31 20:30:00+00:00	2024-02-02 16:30:00+00:00	156.02999877929688	170.83999633789062	1 days 20:00:00	69.0	1041.0	1051.0	0.09491762913837087	1021.8898315429688	13	long
AMZN	2024-02-27 17:30:00+00:00	2024-03-04 14:30:00+00:00	174.00999450683594	178.0	5 days 21:00:00	68.0	1164.0	1189.0	0.02292974897489186	271.32037353515625	14	long
AMZN	2024-03-05 19:30:00+00:00	2024-03-08 14:30:00+00:00	173.91000366210938	176.77000427246094	2 days 19:00:00	69.0	1201.0	1217.0	0.01644529095582259	197.3400421142578	15	long
AMZN	2024-03-12 14:30:00+00:00	2024-03-15 15:30:00+00:00	175.9250030517578	175.00999450683594	3 days 01:00:00	-70.0	1232.0	1254.0	0.00520112848685117	64.05059814453125	16	short
AMZN	2024-03-15 15:30:00+00:00	2024-03-25 13:30:00+00:00	175.00999450683594	177.92999267578125	6 days 22:00:00	71.0	1254.0	1287.0	0.01566770173473797	194.68231201171875	17	long
AMZN	2024-03-22 13:30:00+00:00	2024-03-25 13:30:00+00:00	177.7519989013672	177.92999267578125	3 days 00:00:00	71.0	1287.0	1294.0	0.0010013601844940379	12.637557983398438	18	long
AMZN	2024-03-27 14:30:00+00:00	2024-04-08 13:30:00+00:00	178.3300018310547	186.98599243164065	11 days 23:00:00	70.0	1309.0	1357.0	0.04853917182587386	605.9193420410177	19	long
AMZN	2024-04-10 13:30:00+00:00	2024-04-11 18:30:00+00:00	182.76499938964844	189.2550048828125	1 days 05:00:00	72.0	1371.0	1383.0	0.03551011142635474	467.2803955078125	20	long
AMZN	2024-04-23 18:30:00+00:00	2024-04-25 14:30:00+00:00	179.5399932861328	171.5966033935547	1 days 20:00:00	-76.0	1439.0	1449.0	0.04424301097036776	603.6976318359375	21	short
AMZN	2024-05-20 13:30:00+00:00	2024-05-23 18:30:00+00:00	184.29200744628903	180.5599975585937	3 days 05:00:00	-77.0	1567.0	1593.0	0.020250524911032963	287.3647613525412	22	short
AMZN	2024-05-24 16:30:00+00:00	2024-05-31 17:30:00+00:00	181.9600067138672	174.97999572753906	7 days 01:00:00	-80.0	1598.0	1627.0	0.03836013810058947	558.40087890625	23	short
AMZN	2024-06-11 15:30:00+00:00	2024-06-12 14:30:00+00:00	185.94000244140625	187.63999938964844	0 days 23:00:00	81.0	1674.0	1680.0	0.009142717682699253	137.6997528076172	24	long
AMZN	2024-06-13 15:30:00+00:00	2024-06-27 16:30:00+00:00	184.1199951171875	198.1699981689453	11 days 04:00:00	83.0	1688.0	1734.0	0.012220291438569397	186.75	25	long
AMZN	2024-06-24 19:30:00+00:00	2024-06-27 16:30:00+00:00	186.3699951171875	198.1699981689453	2 days 21:00:00	83.0	1734.0	1752.0	0.06331492923170434	979.4002532958984	26	long
AMZN	2024-06-28 19:30:00+00:00	2024-07-05 15:30:00+00:00	194.02999877929688	199.7749938964844	6 days 20:00:00	84.0	1762.0	1782.0	0.029608798398861325	482.5795898437524	27	long
AMZN	2024-07-08 17:30:00+00:00	2024-07-23 14:30:00+00:00	199.03700256347656	188.67999267578125	7 days 20:00:00	85.0	1791.0	1829.0	-0.01730837623079695	-292.82562255859375	28	long
AMZN	2024-07-16 13:30:00+00:00	2024-07-25 13:30:00+00:00	195.5919952392578	182.8999938964844	7 days 01:00:00	-85.0	1829.0	1865.0	0.03533888263178386	587.5202178955078	29	short
AMZN	2024-07-25 15:30:00+00:00	2024-08-05 13:30:00+00:00	181.8999938964844	154.15499877929688	10 days 22:00:00	-94.0	1880.0	1927.0	0.15252884028669422	2608.0295410156277	30	short
AMZN	2024-08-30 19:30:00+00:00	2024-09-06 19:30:00+00:00	177.5800018310547	172.34500122070312	7 days 00:00:00	-111.0	2066.0	2094.0	0.029479674267218536	581.0850677490234	31	short
AMZN	2024-09-11 14:30:00+00:00	2024-09-24 19:30:00+00:00	177.08999633789062	192.9604949951172	13 days 05:00:00	115.0	2110.0	2178.0	0.08961826746523505	1825.1073455810547	32	long
AMZN	2024-10-02 15:30:00+00:00	2024-10-07 18:30:00+00:00	186.0800018310547	181.1999969482422	5 days 03:00:00	-119.0	2216.0	2240.0	0.026225305432032053	580.7205810546875	33	short
AMZN	2024-10-15 14:30:00+00:00	2024-10-22 17:30:00+00:00	186.4499969482422	189.759994506836	7 days 03:00:00	122.0	2278.0	2316.0	0.017752735922611285	403.81970214844443	34	long
AMZN	2024-10-29 13:30:00+00:00	2024-11-07 15:30:00+00:00	188.6199951171875	210.6999969482422	9 days 02:00:00	123.0	2347.0	2397.0	0.11706076981571667	2715.8402252197266	35	long
AMZN	2024-11-11 17:30:00+00:00	2024-11-13 20:30:00+00:00	206.25	213.1999969482422	2 days 03:00:00	125.0	2413.0	2430.0	0.03369695490056812	868.7496185302734	36	long
AMZN	2024-11-15 18:30:00+00:00	2024-12-16 20:30:00+00:00	201.5599975585937	232.8699951171875	5 days 02:00:00	133.0	2442.0	2465.0	0.0006449934728480766	17.29064941407006	37	long
AMZN	2024-11-20 20:30:00+00:00	2024-11-22 20:30:00+00:00	201.69000244140625	197.3600006103516	2 days 00:00:00	-133.0	2465.0	2479.0	0.021468599229714336	575.8902435302697	38	short
AMZN	2025-01-14 14:30:00+00:00	2025-01-14 19:30:00+00:00	220.44000244140625	219.1600036621093	0 days 05:00:00	-124.0	2696.0	2701.0	0.005806563078936566	158.71984863282307	39	short
AMZN	2025-01-27 15:30:00+00:00	2025-01-28 16:30:00+00:00	232.009994506836	239.8800048828125	1 days 01:00:00	118.0	2753.0	2761.0	0.03392099720835362	928.6612243652277	40	long
AMZN	2025-01-30 15:30:00+00:00	2025-02-04 15:30:00+00:00	235.3600006103516	241.4364013671875	5 days 00:00:00	121.0	2774.0	2795.0	0.025817474256790263	735.244491577145	41	long
AMZN	2025-02-05 15:30:00+00:00	2025-02-26 16:30:00+00:00	237.3000030517578	216.8699951171875	5 days 04:00:00	123.0	2802.0	2827.0	-0.01799411806804574	-525.2105255126953	42	long
AMZN	2025-02-10 19:30:00+00:00	2025-02-25 15:30:00+00:00	233.02999877929688	207.1150054931641	14 days 20:00:00	-123.0	2827.0	2893.0	0.11120882900006757	3187.5441741943323	43	short
AMZN	2025-02-26 16:30:00+00:00	2025-03-04 14:30:00+00:00	216.8699951171875	200.1100006103516	5 days 22:00:00	-147.0	2901.0	2927.0	0.07728129701750353	2463.7191925048787	44	short
AMZN	2025-03-05 19:30:00+00:00	2025-03-10 17:30:00+00:00	208.6600036621093	193.1600036621093	4 days 22:00:00	-164.0	2939.0	2959.0	0.07428352213153278	2542.0	45	short
AMZN	2025-03-12 15:30:00+00:00	2025-03-18 13:30:00+00:00	196.82000732421875	192.5200042724609	5 days 22:00:00	-187.0	2971.0	2997.0	0.02184738792674923	804.1005706787163	46	short
AMZN	2025-03-26 18:30:00+00:00	2025-04-02 16:30:00+00:00	201.07000732421875	195.7899932861328	5 days 21:00:00	187.0	3044.0	3069.0	-0.04386535536350178	-1649.3413696289062	47	long
AMZN	2025-04-01 15:30:00+00:00	2025-04-07 14:30:00+00:00	192.25	174.43499755859375	1 days 01:00:00	-187.0	3069.0	3077.0	-0.018413489134631034	-661.9787445068359	48	short
AMZN	2025-04-08 13:30:00+00:00	2025-04-21 16:30:00+00:00	185.22999572753903	166.51499938964844	13 days 03:00:00	-191.0	3102.0	3161.0	0.10103653171497728	3574.564300537104	49	short
AMZN	2025-04-23 13:30:00+00:00	2025-04-30 15:30:00+00:00	183.44000244140625	181.75	7 days 02:00:00	-212.0	3172.0	3209.0	0.009212834817455162	358.280517578125	50	short
APP	2023-07-14 18:30:00+00:00	2023-07-19 14:30:00+00:00	28.290000915527344	28.799999237060547	4 days 20:00:00						1	long
APP	2023-07-14 18:30:00+00:00	2023-07-19 14:30:00+00:00	28.290000915527344	28.799999237060547	4 days 20:00:00						2	long
APP	2023-07-20 13:30:00+00:00	2023-07-31 13:30:00+00:00	28.06999969482422	31.309999465942383	11 days 00:00:00	356.0	101.0	150.0	0.1154257145116957	1153.4399185180664	3	long
APP	2023-09-14 14:30:00+00:00	2023-09-25 13:30:00+00:00	42.02439880371094	37.34999847412109	5 days 02:00:00	-265.0	375.0	398.0	0.06340122093844436	706.0655212402344	4	short
APP	2023-09-19 16:30:00+00:00	2023-10-02 14:30:00+00:00	39.36000061035156	40.34999847412109	5 days 21:00:00	301.0	398.0	423.0	-0.05106712665298718	-605.0106430053733	5	long
APP	2023-10-05 14:30:00+00:00	2023-10-10 13:30:00+00:00	39.65999984741211	41.5	4 days 23:00:00	283.0	480.0	500.0	0.046394356017829264	520.720043182373	6	long
APP	2023-10-05 14:30:00+00:00	2023-10-10 13:30:00+00:00	39.65999984741211	41.5	4 days 23:00:00	283.0	480.0	500.0	0.046394356017829264	520.720043182373	7	long
APP	2023-10-16 13:30:00+00:00	2023-10-20 14:30:00+00:00	38.71500015258789	37.7134017944336	4 days 01:00:00	-304.0	528.0	557.0	0.02587106687864338	304.4859008789041	8	short
APP	2023-10-24 13:30:00+00:00	2023-10-26 13:30:00+00:00	38.18000030517578	36.400001525878906	2 days 00:00:00	-316.0	570.0	584.0	0.0466212353344474	562.4796142578125	9	short
APP	2023-10-27 14:30:00+00:00	2023-11-09 14:30:00+00:00	36.380001068115234	45.10499954223633	10 days 01:00:00	-347.0	592.0	634.0	-0.07407915381251096	-935.1648941040039	10	short
APP	2023-11-06 15:30:00+00:00	2023-11-10 19:30:00+00:00	39.07500076293945	43.69499969482422	2 days 23:00:00	299.0	634.0	654.0	0.15431858378915253	1802.9696350097656	11	long
APP	2023-11-13 20:30:00+00:00	2023-11-27 16:30:00+00:00	41.59000015258789	39.70500183105469	6 days 21:00:00	324.0	674.0	706.0	-0.049531170130636015	-667.4404449462868	12	long
APP	2023-11-20 17:30:00+00:00	2023-12-12 15:30:00+00:00	39.52999877929688	36.0	6 days 23:00:00	-324.0	706.0	729.0	-0.004427094792865516	-56.70098876952895	13	short
APP	2024-01-08 20:30:00+00:00	2024-01-17 14:30:00+00:00	38.93999862670898	40.56999969482422	8 days 18:00:00	-328.0	929.0	965.0	-0.04185929957884538	-534.6403503417991	14	short
APP	2024-01-17 14:30:00+00:00	2024-01-23 20:30:00+00:00	40.56999969482422	44.709999084472656	6 days 06:00:00	301.0	965.0	999.0	0.10204583240794562	1246.1398162841797	15	long
APP	2024-01-24 20:30:00+00:00	2024-01-29 20:30:00+00:00	43.47999954223633	46.26499938964844	5 days 00:00:00	310.0	1006.0	1027.0	0.06405243506745606	863.3499526977539	16	long
APP	2024-01-31 14:30:00+00:00	2024-02-12 14:30:00+00:00	41.79999923706055	46.68000030517578	5 days 01:00:00	343.0	1035.0	1057.0	0.0703062407992101	1008.0086784362793	17	long
APP	2024-02-05 15:30:00+00:00	2024-02-12 14:30:00+00:00	44.738800048828125	46.68000030517578	6 days 23:00:00	343.0	1057.0	1091.0	0.04338963615986624	665.8316879272461	18	long
APP	2024-02-13 20:30:00+00:00	2024-02-16 16:30:00+00:00	46.040000915527344	60.130001068115234	2 days 20:00:00	348.0	1104.0	1121.0	0.30603822485667953	4903.320053100586	19	long
APP	2024-04-23 13:30:00+00:00	2024-05-01 19:30:00+00:00	68.86000061035156	70.79000091552734	8 days 06:00:00	-304.0	1434.0	1482.0	-0.028027886843870364	-586.7200927734375	20	short
APP	2024-05-08 16:30:00+00:00	2024-05-09 14:30:00+00:00	74.81999969482422	86.61910247802734	0 days 22:00:00	272.0	1514.0	1519.0	0.15769985072613335	3209.35595703125	21	long
APP	2024-05-28 15:30:00+00:00	2024-05-31 13:30:00+00:00	85.1500015258789	82.98999786376953	1 days 23:00:00	-276.0	1604.0	1617.0	0.01820320638851347	427.80084228515625	22	short
APP	2024-05-30 14:30:00+00:00	2024-06-05 16:30:00+00:00	83.5999984741211	83.91999816894531	0 days 23:00:00	286.0	1617.0	1623.0	-0.007296658151738966	-174.46017456054688	23	long
APP	2024-06-26 18:30:00+00:00	2024-07-05 13:30:00+00:00	80.30999755859375	87.65070343017578	8 days 19:00:00	296.0	1747.0	1780.0	0.09140463323045545	2172.8489379882812	24	long
APP	2024-07-09 13:30:00+00:00	2024-07-15 19:30:00+00:00	85.6500015258789	87.71499633789062	6 days 06:00:00	303.0	1794.0	1828.0	0.024109687976920702	625.6934280395508	25	long
APP	2024-07-23 14:30:00+00:00	2024-07-25 13:30:00+00:00	84.8499984741211	77.75070190429688	1 days 23:00:00	-313.0	1865.0	1878.0	0.08366878842065595	2222.0798263549805	26	short
APP	2024-07-29 13:30:00+00:00	2024-08-05 13:30:00+00:00	78.22000122070312	61.86000061035156	7 days 00:00:00	-368.0	1892.0	1927.0	0.20915367367728233	6020.480224609375	27	short
