Ticker	EntryTime	ExitTime	Return [%]	CAGR [%]	Sharpe Ratio	Max. Drawdown [%]	Win Rate [%]	# Trades	Expectancy [%]	Profit Factor	Duration	Avg. Trade [%]	Max. Trade Duration	Avg. Trade Duration
SPY	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	44.345582959472615	20.32042669566976	2.142498623701105	-5.924482647346652	84.61538461538461	27	1.5032970127540106	5.700075166658835	727 days 23:30:00	1.4621410229948895	25 days 23:00:00	7 days 04:00:00
META	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	157.03101654052733	60.92840579483825	1.5737737787480104	-21.145304042849478	65.71428571428571	37	2.932498506932559	3.626488034041844	727 days 23:30:00	2.767913611697148	32 days 19:00:00	8 days 05:00:00
AAPL	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	47.519082135009846	21.64646515555755	1.463909092915448	-10.285321172842032	66.66666666666666	36	1.276684731020933	2.343891219182682	727 days 23:30:00	1.190169486410797	22 days 00:00:00	6 days 21:00:00
AMZN	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	293.3256129455567	99.41376030537224	2.087893940097478	-13.008492126246441	81.63265306122449	52	2.9539433376293798	5.634931282990774	727 days 23:30:00	2.847831767407749	14 days 20:00:00	5 days 22:00:00
NFLX	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	132.70148721923835	53.06178582726062	2.5735436195614163	-6.0280728876068945	91.66666666666666	13	7.727082545618716	37.66352675507853	727 days 23:30:00	7.4655426072924636	25 days 21:00:00	9 days 22:00:00
MRNA	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	472.4947198074343	140.94439541979997	1.6271534539663495	-21.89407505885289	72.3404255319149	49	4.171095368702967	3.763202653274608	727 days 23:30:00	3.7850798054727353	20 days 00:00:00	6 days 08:00:00
TSLA	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	105.22470603027357	43.66922190752642	1.0091259473352507	-32.61113365010989	76.47058823529412	22	5.306584909934711	3.908049350881234	727 days 23:30:00	4.7166675465869945	83 days 23:00:00	11 days 18:00:00
TNA	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	447.4347830360715	135.56975143128227	1.2321906863756062	-32.43056653986478	70.58823529411765	55	3.779490546027795	3.0061758317315217	727 days 23:30:00	3.376297859351385	23 days 04:00:00	7 days 01:00:00
GLD	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	44.28164199829111	20.293561297622233	1.714204214942432	-9.492061626433701	59.57446808510638	51	0.8345982610135553	2.0817965295646954	727 days 23:30:00	0.7899041952231345	20 days 21:00:00	7 days 08:00:00
SLV	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	108.2528638992309	44.73376350915241	1.37245564884143	-17.393483704307698	62.16216216216216	78	1.094658717406748	1.9886938999030295	727 days 23:30:00	1.0062137116962688	16 days 03:00:00	5 days 22:00:00
USO	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	227.78756961975094	81.9108528760601	2.0592366187994093	-20.478135498204754	73.77049180327869	63	2.0746435549980764	3.3343277333511314	727 days 23:30:00	1.9703404361325783	20 days 00:00:00	6 days 14:00:00
BAC	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	68.63706257992548	30.1320665205987	1.0712326896759294	-18.82878989262172	63.46153846153846	56	1.0705551839819833	1.6756219712506255	727 days 23:30:00	0.9194555530236403	25 days 19:00:00	7 days 22:00:00
CVX	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	30.1636003112793	14.209632618263734	0.9932799363907396	-15.50847719122207	56.81818181818182	49	0.6747892705796235	1.7425415873948882	727 days 23:30:00	0.6088197472718493	17 days 01:00:00	5 days 12:00:00
XOM	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	38.18340286254887	17.703605176827807	1.028262213598977	-17.28631980021712	68.08510638297872	51	0.7731436775666691	1.7743133581412398	727 days 23:30:00	0.694497951428974	42 days 01:00:00	5 days 13:00:00
QQQ	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	50.33541663671869	22.81146102750529	1.1803635410909583	-15.095261732285048	60.71428571428571	29	1.5865847236497792	2.7215744660983243	727 days 23:30:00	1.490296118544232	21 days 06:00:00	9 days 03:00:00
MSFT	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	8.699786682128979	4.293984713703858	0.29955607085460434	-17.12878937720039	68.18181818181817	23	0.510905799163304	1.3614431364607387	727 days 23:30:00	0.39508903403646656	16 days 22:00:00	7 days 10:00:00
NVDA	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	-100.0	0.0	0.0	-100.0	46.666666666666664	36	-6.335130079161795	0.28173044585749935	727 days 23:30:00	0.0	63 days 23:00:00	9 days 20:00:00
WMT	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	85.32581304016126	36.470788461729754	1.5927243606150998	-16.303590930824264	62.96296296296296	57	1.3079519897832248	2.5494094198573247	727 days 23:30:00	1.2264482215321726	22 days 01:00:00	7 days 23:00:00
BA	2023-06-27 13:30:00+00:00	2025-06-24 13:00:00+00:00	152.57811019897446	59.517170511878945	1.7020893291006454	-15.866011255170488	70.96774193548387	34	3.2479331699209144	3.8926512580457793	727 days 23:30:00	3.054584729520471	25 days 01:00:00	7 days 14:00:00
