Ticker	EntryTime	ExitTime	Return [%]	CAGR [%]	Sharpe Ratio	Max. Drawdown [%]	Win Rate [%]	# Trades	Expectancy [%]	Profit Factor	Duration	Avg. Trade [%]	Max. Trade Duration	Avg. Trade Duration
QQQ	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-16.761918029785175	-8.832022489445169	-2.0850138128782247	-17.44570767576823	6.666666666666667	16	-1.2366906268635494	0.10575733963873342	727 days 20:30:00	-1.2483287656743225	11 days 22:00:00	3 days 16:00:00
MSFT	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-30.591969604492224	-16.810119749479814	-3.6306433555448856	-31.017792022800307	6.666666666666667	17	-2.437454624937434	0.01815300870951378	727 days 20:30:00	-2.4713421065212904	12 days 22:00:00	4 days 12:00:00
NVDA	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-54.00607602880857	-32.39154159594849	-3.2712962534305428	-60.028144378662084	5.88235294117647	22	-4.3344331112025545	0.15540573764608484	727 days 20:30:00	-4.486287215884833	20 days 18:00:00	4 days 18:00:00
WMT	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-39.10732398834232	-22.120923975254314	-3.076978779841512	-39.63122398834232	4.545454545454546	24	-2.164969903763353	0.14977541136717348	727 days 20:30:00	-2.2404223591693473	17 days 03:00:00	4 days 12:00:00
BA	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-38.23561182250975	-21.56100430892247	-2.68460642202962	-46.17746261596679	6.25	19	-2.8912673665668054	0.23483369911362312	727 days 20:30:00	-3.024533379734118	19 days 18:00:00	5 days 15:00:00
DIS	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-22.088995733642598	-11.820872685896521	-1.3890695141093443	-25.47521760910968	25.0	15	-2.012059926007595	0.23888442521170758	727 days 20:30:00	-2.07203078954753	19 days 20:00:00	6 days 16:00:00
CAT	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-33.15606732177737	-18.373486951775575	-3.1130134591076777	-33.15606732177737	0.0	13	-3.571608383830437	0.0	727 days 20:30:00	-3.6290300103476114	14 days 22:00:00	5 days 06:00:00
IBM	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-34.012938537597684	-18.902544225551054	-3.413388899328444	-34.49814262657066	6.25	17	-2.571971482237393	0.04037935779646312	727 days 20:30:00	-2.5933472165379	12 days 05:00:00	4 days 08:00:00
WFC	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-38.020993118286135	-21.423752455186296	-3.6847438672680397	-38.071991043090826	0.0	17	-3.3607254724158384	0.0	727 days 20:30:00	-3.3734810597730758	14 days 20:00:00	5 days 19:00:00
PLTR	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-70.23869800338744	-45.70990881360627	-4.231772295016037	-70.55353948640935	6.25	17	-7.0152498658335976	0.04253755743865171	727 days 20:30:00	-7.338340519165387	8 days 22:00:00	4 days 08:00:00
AMD	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-77.90671890258787	-53.27953570987716	-6.183432703223711	-77.90671890258787	0.0	19	-7.9061912282949285	0.0	727 days 20:30:00	-8.198538045186032	14 days 03:00:00	5 days 11:00:00
AVGO	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-49.755810623168884	-29.31174427744224	-2.4164059437414385	-52.686345856358706	6.666666666666667	17	-3.7950797435048242	0.17209283131467892	727 days 20:30:00	-3.998323462450759	13 days 22:00:00	3 days 21:00:00
HOOD	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-63.0228094276428	-39.432633403479564	-3.1100804361971077	-63.29230942764281	12.5	18	-5.899616418822503	0.011663841625719032	727 days 20:30:00	-6.051094481068642	15 days 02:00:00	4 days 08:00:00
CRWV	2025-03-28 16:30:00+00:00	2025-06-10 10:00:00+00:00	0.0	0.0		-0.0		1			73 days 17:30:00			
MSTR	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-85.15079467773434	-61.758191796062945	-4.376601947548835	-85.26750361441485	11.76470588235294	19	-10.33038785984604	0.04395560075713988	727 days 20:30:00	-10.895348215588507	22 days 01:00:00	6 days 12:00:00
UNH	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-37.2499874267578	-20.932617136372823	-3.5468156376335713	-37.6459874267578	11.76470588235294	20	-2.808349667549861	0.01670702209456046	727 days 20:30:00	-2.8553154678093495	9 days 00:00:00	4 days 08:00:00
GOOG	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-42.72816833496095	-24.490377208852966	-3.5608620695699216	-42.816728346403934	5.263157894736842	23	-2.896637926759494	0.032219250684002505	727 days 20:30:00	-2.929842531865867	17 days 03:00:00	5 days 04:00:00
APP	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-62.69669125671389	-39.16399781958773	-2.665933675978063	-62.71289125671389	5.88235294117647	20	-5.309733752232681	0.1967040399289645	727 days 20:30:00	-5.757895522324407	13 days 00:00:00	4 days 09:00:00
UBER	2023-06-13 13:30:00+00:00	2025-06-10 10:00:00+00:00	-54.9581754486084	-33.10056480884492	-3.5237889142212953	-55.2946276470891	16.666666666666664	22	-4.1982745154117875	0.037094117693415314	727 days 20:30:00	-4.304069952360356	13 days 23:00:00	5 days 21:00:00
