Ticker	EntryTime	ExitTime	Return [%]	CAGR [%]	Sharpe Ratio	Max. Drawdown [%]	Win Rate [%]	# Trades	Expectancy [%]	Profit Factor	Duration	Avg. Trade [%]	Max. Trade Duration	Avg. Trade Duration
WFC	2023-06-27 13:30:00+00:00	2025-06-24 12:00:00+00:00	173.6206734085083	66.08218480435279	2.805360408515472	-10.317461165845643	93.33333333333333	36	3.48049177308297	33.0066490136567	727 days 22:30:00	3.4191712088913917	12 days 00:00:00	4 days 10:00:00
PLTR	2023-06-27 13:30:00+00:00	2025-06-24 12:00:00+00:00	821.1887423126221	206.2186978816812	2.8057870174192416	-6.906133249015345	96.96969696969697	37	7.1661133801554335	9920.708905852713	727 days 22:30:00	6.965059735454271	10 days 18:00:00	3 days 00:00:00
AMD	2023-06-27 13:30:00+00:00	2025-06-24 12:00:00+00:00	435.54662590026857	132.9774207094255	2.301059007754281	-11.222083970737739	94.28571428571428	40	5.039407457862447	46.590856027840566	727 days 22:30:00	4.929482158364462	13 days 00:00:00	3 days 01:00:00
AVGO	2023-06-27 13:30:00+00:00	2025-06-24 12:00:00+00:00	1210.2924469268808	265.72411001787685	2.8243969893670386	-12.044337659594184	97.22222222222221	45	7.68091680881417	167.35502824123637	727 days 22:30:00	7.422396807036802	49 days 22:00:00	4 days 22:00:00
HOOD	2023-06-27 13:30:00+00:00	2025-06-24 12:00:00+00:00	489.26723692894	144.47665609888304	2.644181938138	-9.019210094534035	96.0	27	7.608558021272859	524.8915943391568	727 days 22:30:00	7.356626920859166	7 days 01:00:00	2 days 13:00:00
CRWV	2025-03-28 16:30:00+00:00	2025-06-24 12:00:00+00:00	21.460496520996095	126.27012618008267	2.249153465798202	-4.0681318522412635	100.0	2	21.501995091001014		87 days 19:30:00	21.501995091001014	2 days 18:00:00	2 days 18:00:00
MSTR	2023-06-27 13:30:00+00:00	2025-06-24 12:00:00+00:00	3472.8023643168335	506.3404371711675	1.7488657176008333	-19.549062393180506	97.05882352941177	40	11.597440366572489	472.2845573538852	727 days 22:30:00	10.97190943347519	13 days 06:00:00	2 days 23:00:00
UNH	2023-06-27 13:30:00+00:00	2025-06-24 12:00:00+00:00	73.92893266601571	32.17441693433025	2.8092283266315605	-3.7017228456663775	96.42857142857143	32	2.2164010768903575	1225.396023389752	727 days 22:30:00	2.179974991678546	19 days 20:00:00	3 days 12:00:00
GOOG	2023-06-27 13:30:00+00:00	2025-06-24 12:00:00+00:00	245.8628752166749	86.89926331040418	3.4480426991574373	-2.886937395016509	100.0	31	4.598648979857538		727 days 22:30:00	4.552229200773561	12 days 03:00:00	4 days 02:00:00
APP	2023-06-27 13:30:00+00:00	2025-06-24 12:00:00+00:00	403.527352697754	125.84975612595768	1.185026429104323	-29.26641287102587	81.81818181818183	26	8.781802362647166	8.053387999810424	727 days 22:30:00	7.642950506155177	11 days 00:00:00	3 days 16:00:00
UBER	2023-06-27 13:30:00+00:00	2025-06-24 12:00:00+00:00	366.54041502990725	117.33025660007041	2.750797447492916	-9.374274947656325	97.43589743589743	46	3.8838497116314374	23.363924783138216	727 days 22:30:00	3.7810642225678537	11 days 21:00:00	3 days 01:00:00
