Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	PnL	caso
QQQ	2023-10-23 14:30:00+00:00	2023-10-24 18:30:00+00:00	354.7799987792969	358.2200012207031	1 days 04:00:00	29.0	642.0	653.0	0.009696156641418208	99.76007080078125	7
QQQ	2023-10-26 17:30:00+00:00	2023-11-07 18:30:00+00:00	342.8500061035156	373.0799865722656	12 days 01:00:00	30.0	666.0	722.0	0.08817261172695656	906.8994140625	8
QQQ	2023-12-04 19:30:00+00:00	2023-12-20 17:30:00+00:00	385.239990234375	409.739990234375	15 days 22:00:00	29.0	845.0	927.0	0.0635967205406025	710.5	9
QQQ	2023-12-07 14:30:00+00:00	2023-12-20 17:30:00+00:00	388.0700073242188	409.739990234375	13 days 03:00:00						10
QQQ	2024-01-08 14:30:00+00:00	2024-01-16 15:30:00+00:00	397.989990234375	410.1199951171875	8 days 01:00:00	30.0	1001.0	1037.0	0.030478165733940132	363.900146484375	11
QQQ	2024-02-22 14:30:00+00:00	2024-02-22 18:30:00+00:00	434.5	437.5899963378906	0 days 04:00:00	28.0	1218.0	1222.0	0.0071116141263305455	86.5198974609375	12
QQQ	2024-03-18 13:30:00+00:00	2024-03-21 15:30:00+00:00	438.739990234375	448.0799865722656	3 days 02:00:00	28.0	1337.0	1360.0	0.02128822661663743	261.5198974609375	13
QQQ	2024-04-05 13:30:00+00:00	2024-04-09 19:30:00+00:00	436.8399963378906	441.3999938964844	4 days 06:00:00	29.0	1428.0	1448.0	0.010438599022115636	132.23992919921875	14
QQQ	2024-04-11 14:30:00+00:00	2024-04-11 18:30:00+00:00	438.9400024414063	445.7799987792969	0 days 04:00:00	29.0	1457.0	1461.0	0.015582986968255774	198.35989379882648	15
QQQ	2024-04-22 14:30:00+00:00	2024-04-24 13:30:00+00:00	414.9949951171875	428.1799926757813	1 days 23:00:00	31.0	1506.0	1519.0	0.03177146161695421	408.734924316408	16
QQQ	2024-06-25 13:30:00+00:00	2024-06-28 13:30:00+00:00	476.0299987792969	482.3999938964844	3 days 00:00:00	28.0	1813.0	1834.0	0.01338149934567645	178.35986328125	17
QQQ	2024-07-19 18:30:00+00:00	2024-07-23 14:30:00+00:00	474.9700012207031	482.8800048828125	3 days 20:00:00	28.0	1933.0	1943.0	0.016653691057919806	221.4801025390625	18
QQQ	2024-07-26 15:30:00+00:00	2024-07-29 15:30:00+00:00	461.3800048828125	463.3299865722656	3 days 00:00:00	30.0	1965.0	1972.0	0.004226411350332304	58.49945068359375	19
QQQ	2024-08-05 15:30:00+00:00	2024-08-21 17:30:00+00:00	437.8200073242188	481.3599853515625	16 days 02:00:00	31.0	2007.0	2093.0	0.099447209581496	1349.7393188476544	20
QQQ	2024-08-08 13:30:00+00:00	2024-08-21 17:30:00+00:00	441.1499938964844	481.3599853515625	13 days 04:00:00						21
QQQ	2024-08-26 18:30:00+00:00	2024-08-27 16:30:00+00:00	474.9700012207031	476.1300048828125	0 days 22:00:00	32.0	2115.0	2120.0	0.0024422672150410385	37.1201171875	22
QQQ	2024-08-29 13:30:00+00:00	2024-08-29 15:30:00+00:00	472.94970703125	476.4200134277344	0 days 02:00:00	32.0	2131.0	2133.0	0.0073375801800741325	111.0498046875	23
