Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
USO	2024-11-15 20:30:00+00:00	2024-11-19 20:30:00+00:00	69.68260192871094	72.37999725341797	4 days 00:00:00	176.0	2528.0	2542.0	0.03870973887379536	88
USO	2025-02-06 20:30:00+00:00	2025-02-07 20:30:00+00:00	75.37000274658203	75.90499877929688	1 days 00:00:00	169.0	2898.0	2905.0	0.007098262083307549	89
USO	2025-05-05 15:30:00+00:00	2025-05-06 19:30:00+00:00	61.91999816894531	64.5199966430664	1 days 04:00:00	207.0	3314.0	3325.0	0.04198964068162825	90
XOM	2023-06-23 19:30:00+00:00	2023-06-27 19:30:00+00:00	101.9800033569336	104.38999938964844	4 days 00:00:00					111
XOM	2023-07-06 16:30:00+00:00	2023-07-12 19:30:00+00:00	102.55999755859376	106.41000366210938	6 days 03:00:00	97.0	118.0	149.0	0.03753906196532486	112
XOM	2023-08-17 13:30:00+00:00	2023-08-17 19:30:00+00:00	107.41999816894533	108.5199966430664	0 days 06:00:00	96.0	325.0	331.0	0.01024016470742306	113
XOM	2023-10-12 18:30:00+00:00	2023-10-13 19:30:00+00:00	106.41999816894533	109.88999938964844	1 days 01:00:00	98.0	603.0	611.0	0.032606664916441375	114
XOM	2024-02-05 15:30:00+00:00	2024-02-06 20:30:00+00:00	100.63999938964844	102.1050033569336	1 days 05:00:00	107.0	1141.0	1153.0	0.014556875756855714	115
XOM	2024-02-06 14:30:00+00:00	2024-02-06 20:30:00+00:00	102.06999969482422	102.1050033569336	0 days 06:00:00					116
XOM	2024-06-17 14:30:00+00:00	2024-06-21 19:30:00+00:00	108.80999755859376	111.26499938964844	4 days 05:00:00	100.0	1786.0	1812.0	0.02256228183198572	117
XOM	2024-06-18 13:30:00+00:00	2024-06-21 19:30:00+00:00	109.02999877929688	111.26499938964844	3 days 06:00:00					118
XOM	2024-07-23 16:30:00+00:00	2024-07-25 19:30:00+00:00	113.26000213623048	118.0	2 days 03:00:00	99.0	1953.0	1970.0	0.04185058956707577	119
XOM	2024-08-07 13:30:00+00:00	2024-08-09 19:30:00+00:00	115.4499969482422	119.0	2 days 06:00:00	101.0	2027.0	2047.0	0.030749269342547514	120
XOM	2024-09-27 13:30:00+00:00	2024-10-02 19:30:00+00:00	113.76000213623048	120.93499755859376	5 days 06:00:00	105.0	2279.0	2306.0	0.06307133691656452	121
XOM	2024-11-04 14:30:00+00:00	2024-11-06 20:30:00+00:00	116.06999969482422	121.61499786376952	2 days 06:00:00	110.0	2461.0	2481.0	0.047772880016579755	122
XOM	2024-12-30 15:30:00+00:00	2025-01-02 20:30:00+00:00	105.62000274658205	107.51000213623048	3 days 05:00:00	126.0	2720.0	2739.0	0.01789433194944312	123
XOM	2025-01-10 20:30:00+00:00	2025-01-13 20:30:00+00:00	106.05999755859376	108.9499969482422	3 days 00:00:00	128.0	2774.0	2781.0	0.02724872200804862	124
XOM	2025-04-10 16:30:00+00:00	2025-04-14 19:30:00+00:00	97.91999816894533	103.68000030517578	4 days 03:00:00	143.0	3205.0	3222.0	0.05882355232781444	125
XOM	2025-05-06 13:30:00+00:00	2025-05-06 19:30:00+00:00	103.88999938964844	105.0999984741211	0 days 06:00:00	142.0	3321.0	3327.0	0.011646925513344675	126
