Ticker	EntryTime	ExitTime	Return [%]	CAGR [%]	Sharpe Ratio	Max. Drawdown [%]	Win Rate [%]	# Trades	Expectancy [%]	Profit Factor	Duration	Avg. Trade [%]	Max. Trade Duration	Avg. Trade Duration
SPY	2023-06-20 13:30:00+00:00	2025-06-18 17:00:00+00:00	15.805301818847639	7.644332855305103	1.0220917511252559	-1.6499477870776547	100.0	4	5.2042138057533105		729 days 03:30:00	5.1494277546658695	2 days 05:00:00	1 days 12:00:00
META	2023-06-20 13:30:00+00:00	2025-06-18 17:00:00+00:00	19.451644592285156	9.332640247587864	1.733542664247825	-3.6438731308602423	100.0	4	6.2685066372549265		729 days 03:30:00	6.243560926197622	7 days 04:00:00	4 days 12:00:00
AAPL	2023-06-20 13:30:00+00:00	2025-06-18 17:00:00+00:00	68.81682540893563	30.06513137398572	1.8837248444305468	-1.5640421066317134	100.0	12	5.478582956207008		729 days 03:30:00	5.40930113732121	7 days 05:00:00	3 days 14:00:00
AMZN	2023-06-20 13:30:00+00:00	2025-06-18 17:00:00+00:00	32.71859802246095	15.268535839409125	1.6253139872881721	-2.1478584624397334	100.0	10	3.6788037018491373		729 days 03:30:00	3.6344431740905847	7 days 05:00:00	3 days 01:00:00
NFLX	2023-06-20 13:30:00+00:00	2025-06-17 19:00:00+00:00	18.067002258300782	8.712684962263562	1.5498086502426187	-1.1298104930936193	100.0	4	5.883666335243406		728 days 05:30:00	5.872469113067713	3 days 01:00:00	2 days 03:00:00
MRNA	2023-06-20 13:30:00+00:00	2025-06-18 17:00:00+00:00	140.65091764450065	55.40088835362171	2.4641661835726247	-2.853076242296815	100.0	11	10.426154966863766		729 days 03:30:00	10.265520958396234	7 days 01:00:00	4 days 19:00:00
TSLA	2023-06-20 13:30:00+00:00	2025-06-18 17:00:00+00:00	196.71741073608396	72.62847644686734	2.007996095867683	-3.6002440223745547	92.85714285714286	15	8.355081585940658	2662.8027434331975	729 days 03:30:00	8.12159474544658	6 days 05:00:00	2 days 09:00:00
TNA	2023-06-20 13:30:00+00:00	2025-06-18 17:00:00+00:00	92.15974269866943	38.802174155089666	2.180259152637645	-3.189012314581896	100.0	7	11.831701876652053		729 days 03:30:00	11.51887413405217	7 days 04:00:00	4 days 04:00:00
GLD	2023-06-20 13:30:00+00:00	2025-06-18 17:00:00+00:00	4.303499450683593	2.13765715039691	1.6052589739050018	-0.3583736966983886	100.0	3	2.1494765712553487		729 days 03:30:00	2.149083609081437	6 days 05:00:00	4 days 17:00:00
SLV	2023-06-20 13:30:00+00:00	2025-06-18 17:00:00+00:00	29.468971576690656	13.842988197846218	2.568101564124811	-1.2977850559725224	100.0	10	2.9194119412875703		729 days 03:30:00	2.9149110465783723	4 days 06:00:00	3 days 14:00:00
