Ticker	EntryTime	ExitTime	Return [%]	CAGR [%]	Sharpe Ratio	Max. Drawdown [%]	Win Rate [%]	# Trades	Expectancy [%]	Profit Factor	Duration	Avg. Trade [%]	Max. Trade Duration	Avg. Trade Duration
SPY	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	44.2786709594726	20.292312844080396	2.1399905982493346	-5.924482647346652	84.0	26	1.5615554853752958	5.6944432137548935	727 days 17:30:00	1.5191678315814805	25 days 23:00:00	7 days 11:00:00
META	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	156.56997375488282	60.78285577620952	1.577207661099361	-20.9553681539878	66.66666666666666	38	2.8487038524466604	3.5718066928651724	727 days 17:30:00	2.6847349265128218	32 days 19:00:00	8 days 07:00:00
AAPL	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	55.86774936523449	25.068850217665407	1.6159922838165999	-10.373335512257453	69.6969696969697	36	1.459170890487494	2.587017021914483	727 days 17:30:00	1.3700926911272227	22 days 00:00:00	7 days 11:00:00
AMZN	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	234.8713561492921	83.881700969207	2.0275976858026987	-13.025584379297007	79.59183673469387	53	2.6096988505869003	4.778868025969184	727 days 17:30:00	2.509018014390496	14 days 20:00:00	6 days 01:00:00
NFLX	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	143.76337403564457	56.686687787704315	2.6552102887603724	-6.0280728876068945	84.61538461538461	14	7.520455497664226	37.67564765128178	727 days 17:30:00	7.259811701935481	25 days 21:00:00	9 days 19:00:00
MRNA	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	607.0622284981387	167.99497405781545	1.7569883153512793	-19.321371052775415	72.3404255319149	50	4.603351014978477	4.672286982073067	727 days 17:30:00	4.259181956712199	15 days 02:00:00	5 days 23:00:00
TSLA	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	157.49967193603533	61.07622643676285	1.248806894416796	-32.666431623728286	80.0	24	5.411488327723442	4.488867330336243	727 days 17:30:00	4.909644161383775	83 days 23:00:00	11 days 02:00:00
TNA	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	565.6597766571047	159.96756522620234	1.3097733705555246	-32.43056653986478	73.07692307692307	56	4.051747718278544	3.230161922576864	727 days 17:30:00	3.647891603762621	23 days 04:00:00	7 days 03:00:00
GLD	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	44.47754511108409	20.375853183236025	1.7120732126900422	-9.508196721311435	59.57446808510638	53	0.8052937979861748	2.0438124264522854	727 days 17:30:00	0.7609170566312606	20 days 21:00:00	7 days 04:00:00
SLV	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	92.86400710525523	39.24082815103787	1.2541478677708224	-17.391005272045447	61.111111111111114	76	0.9924861345217683	1.8710606570503927	727 days 17:30:00	0.9044551801327128	16 days 03:00:00	6 days 00:00:00
USO	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	203.10532732238772	74.87316045057256	1.9697644686866478	-20.391455043403216	73.77049180327869	63	1.9372974316827007	3.1829940060338755	727 days 17:30:00	1.8395180775757858	20 days 00:00:00	6 days 10:00:00
BAC	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	57.52357181243893	25.7367288431398	0.9446032112440046	-18.816338601999927	63.46153846153846	56	1.083392093064195	1.683723279757329	727 days 17:30:00	0.9318715460258753	25 days 19:00:00	7 days 23:00:00
CVX	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	25.51341041870117	12.134648401430015	0.8544611294357032	-15.50847719122207	54.54545454545454	48	0.5882578449869933	1.6159927688424052	727 days 17:30:00	0.5217024561910533	17 days 20:00:00	5 days 16:00:00
XOM	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	38.348060165405336	17.774272254657376	1.0303437809543443	-17.328705353095053	66.66666666666666	50	0.7607005605662315	1.7767667866396974	727 days 17:30:00	0.6835757388254038	42 days 01:00:00	5 days 10:00:00
QQQ	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	50.624855957031244	22.93057383045842	1.1864584792156314	-14.723828944239948	57.14285714285714	30	1.595652005169959	2.6395499582542845	727 days 17:30:00	1.4972881887502565	21 days 06:00:00	9 days 08:00:00
MSFT	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	4.4435391235352295	2.2153961549168377	0.1596412967159019	-16.833632534846068	66.66666666666666	22	0.32324616771827186	1.2182876415420343	727 days 17:30:00	0.20557882264022886	16 days 22:00:00	7 days 02:00:00
NVDA	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	-100.0	0.0	0.0	-100.0	50.0	38	-5.429356943443985	0.343387661320406	727 days 17:30:00	0.0	63 days 23:00:00	9 days 17:00:00
WMT	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	95.3862974975587	40.15565586219072	1.7039750997147702	-16.322301178388155	62.5	58	1.2864521071400814	2.5335760474873337	727 days 17:30:00	1.207092947231314	22 days 01:00:00	7 days 23:00:00
BA	2023-07-12 13:30:00+00:00	2025-07-09 07:00:00+00:00	149.0314243041992	58.38428662748771	1.7206696182743078	-15.841352242208028	72.41379310344827	31	3.4168110476538067	4.102177146521955	727 days 17:30:00	3.2179813934322787	25 days 01:00:00	7 days 15:00:00
