Ticker	EntryTime	ExitTime	Return [%]	CAGR [%]	Sharpe Ratio	Max. Drawdown [%]	Win Rate [%]	# Trades	Expectancy [%]	Profit Factor	Duration	Avg. Trade [%]	Max. Trade Duration	Avg. Trade Duration
SPY	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	28.49264678955078	13.497062114717595	2.9910432803820233	-1.659901583345158	95.0	22	1.3104676762218992	92.7655880432616	727 days 06:00:00	1.3041500979272147	16 days 22:00:00	4 days 07:00:00
META	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	88.2441497802734	37.637604137972566	2.594563612644709	-5.627190920211844	94.44444444444444	22	3.6954062120434465	69.97416520644722	727 days 06:00:00	3.648419264678182	20 days 02:00:00	6 days 02:00:00
AAPL	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	62.7034785461426	27.866718976983783	2.848586843101165	-3.251368697463952	94.11764705882352	19	2.972753577799911	77.51284538164212	727 days 06:00:00	2.9370549323309625	10 days 20:00:00	3 days 14:00:00
AMZN	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	51.70637954711916	23.426596922805754	2.994693350216528	-1.5039070249764253	100.0	13	3.5803944131450716		727 days 06:00:00	3.5598566992075975	14 days 00:00:00	3 days 19:00:00
NFLX	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	46.73238708496092	21.36607022576491	1.491810587399611	-20.13068388844279	94.44444444444444	21	2.333836351040907	4.239497489486197	727 days 06:00:00	2.2334801844579033	26 days 19:00:00	6 days 04:00:00
MRNA	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	193.78583145141596	72.32975375393656	1.80103286611925	-7.778851843057399	100.0	11	12.050830440438636		727 days 06:00:00	11.398179281769538	15 days 19:00:00	6 days 09:00:00
TSLA	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	225.22164398193354	81.40771360506227	2.7106250061673998	-4.718092085709824	100.0	18	7.8811485834481525		727 days 06:00:00	7.790093329690562	13 days 20:00:00	4 days 19:00:00
TNA	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	271.8694631195067	94.11224225773638	2.2613717931073136	-15.049231185883826	100.0	21	9.142377632758931		727 days 06:00:00	8.780554964736687	16 days 20:00:00	5 days 00:00:00
GLD	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	18.33487564086912	8.873623129052376	1.395382293685859	-8.008546977029296	83.33333333333334	14	1.465064324234764	3.2644308231516597	727 days 06:00:00	1.4179190075737758	17 days 22:00:00	8 days 06:00:00
SLV	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	52.183501129150365	23.622479729990943	2.4361575808555034	-3.633135437521995	93.33333333333333	17	2.8720942093636825	374.96189575506577	727 days 06:00:00	2.8427898802992235	17 days 23:00:00	5 days 10:00:00
USO	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	58.303521118164056	26.10861012077226	3.2793605902751475	-2.400053803226354	100.0	19	3.036826644655237		727 days 06:00:00	3.0137982183251033	18 days 19:00:00	4 days 19:00:00
BAC	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	26.07268550872799	12.412502278733651	1.2323362215115352	-11.155160702607702	86.66666666666667	16	1.6126132530500554	3.398731416530854	727 days 06:00:00	1.5598234584434323	14 days 01:00:00	5 days 07:00:00
CVX	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	84.09826126098633	36.09831477660235	2.991251299276851	-1.3569328861499863	100.0	21	3.345941178018561		727 days 06:00:00	3.292358257202399	9 days 02:00:00	3 days 13:00:00
XOM	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	43.67930358886708	20.08414087609578	1.8470100032089387	-8.620545160651716	92.3076923076923	16	2.928648259122596	11.91077629477768	727 days 06:00:00	2.8439709267849	22 days 22:00:00	6 days 13:00:00
QQQ	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	18.33450012207033	8.873448650541537	1.7245520801658654	-4.195627668403656	93.33333333333333	18	1.2366906268635494	9.455608503542122	727 days 06:00:00	1.2254958365960356	11 days 22:00:00	3 days 16:00:00
MSFT	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	42.18068481445318	19.449967333487894	2.992966711986523	-2.8558224752951555	93.33333333333333	17	2.437454624937434	55.0872869617427	727 days 06:00:00	2.406535351932937	12 days 22:00:00	4 days 12:00:00
NVDA	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	99.56799957275388	41.75843613578096	1.9933628496547044	-20.947924753255197	94.11764705882352	21	4.3196839336808015	6.416275459834312	727 days 06:00:00	4.1623092577991905	20 days 18:00:00	4 days 18:00:00
WMT	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	50.24122573852543	22.823162642444238	2.1003736244012883	-11.010905477560495	95.0	21	2.1402744834605953	6.101736980625475	727 days 06:00:00	2.0626899534156085	17 days 03:00:00	4 days 15:00:00
BA	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	53.52870559692378	24.173124098000585	1.9123083342590614	-17.597373329619014	94.11764705882352	19	2.8540430888806605	4.417406376859714	727 days 06:00:00	2.718868171852895	19 days 18:00:00	5 days 12:00:00
DIS	2023-06-16 13:30:00+00:00	2025-06-12 19:30:00+00:00	25.443044357299804	12.128628989033974	1.1170691942176043	-9.525992840841834	76.92307692307693	15	2.123770220313531	4.643271153821771	727 days 06:00:00	2.0696070902334496	19 days 20:00:00	6 days 06:00:00
