Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	PnL	caso
AMD	2024-07-26 15:30:00+00:00	2024-07-29 13:30:00+00:00	139.33999633789062	141.19000244140625	2 days 22:00:00	130.0	1911.0	1916.0	0.013276920856445829	240.50079345703125	20
AMD	2024-07-30 17:30:00+00:00	2024-07-31 13:30:00+00:00	136.9149932861328	151.0	0 days 20:00:00	135.0	1927.0	1930.0	0.10287410002227837	1901.4759063720703	21
AMD	2024-09-04 14:30:00+00:00	2024-09-17 14:30:00+00:00	140.8699951171875	152.6699981689453	13 days 00:00:00	144.0	2099.0	2162.0	0.0837651981313805	1699.200439453125	22
AMD	2024-09-09 13:30:00+00:00	2024-09-17 14:30:00+00:00	136.05999755859375	152.6699981689453	8 days 01:00:00						23
AMD	2024-10-17 15:30:00+00:00	2024-10-17 16:30:00+00:00	158.0800018310547	158.2100067138672	0 days 01:00:00	139.0	2318.0	2319.0	0.0008223992997635765	18.0706787109375	24
AMD	2024-10-23 19:30:00+00:00	2024-10-29 18:30:00+00:00	152.4499969482422	165.08009338378906	5 days 23:00:00	145.0	2350.0	2377.0	0.08284746925796838	1831.3639831542969	25
AMD	2024-11-05 14:30:00+00:00	2024-11-08 14:30:00+00:00	141.90499877929688	149.19500732421875	3 days 00:00:00	168.0	2407.0	2428.0	0.05137245768388987	1224.721435546875	26
AMD	2024-11-18 14:30:00+00:00	2024-11-18 17:30:00+00:00	138.18499755859375	139.67999267578125	0 days 03:00:00	182.0	2470.0	2473.0	0.01081879468538971	272.089111328125	27
AMD	2024-12-11 17:30:00+00:00	2024-12-11 19:30:00+00:00	128.875	129.86000061035156	0 days 02:00:00	197.0	2581.0	2583.0	0.007643069721447571	194.0451202392578	28
AMD	2024-12-17 16:30:00+00:00	2024-12-18 16:30:00+00:00	125.86000061035156	125.77999877929688	1 days 00:00:00	203.0	2608.0	2615.0	-0.0006356414322796766	-16.240371704101562	29
AMD	2024-12-20 15:30:00+00:00	2024-12-24 16:30:00+00:00	120.36000061035156	126.01000213623048	4 days 01:00:00	212.0	2628.0	2643.0	0.046942518255462584	1197.800323486331	30
AMD	2025-01-03 14:30:00+00:00	2025-01-06 17:30:00+00:00	121.56999969482422	130.2899932861328	3 days 03:00:00	220.0	2679.0	2689.0	0.07172816988729358	1918.3985900878906	31
AMD	2025-01-14 17:30:00+00:00	2025-01-22 15:30:00+00:00	115.58000183105467	123.83999633789062	7 days 22:00:00	248.0	2724.0	2757.0	0.07146560283767545	2048.478637695316	32
AMD	2025-01-28 17:30:00+00:00	2025-01-30 19:30:00+00:00	114.44499969482422	118.62999725341795	2 days 02:00:00	268.0	2787.0	2803.0	0.03656776241647375	1121.5793457031211	33
AMD	2025-02-07 20:30:00+00:00	2025-02-11 15:30:00+00:00	107.30999755859376	111.5	3 days 19:00:00	297.0	2846.0	2855.0	0.03904577892771255	1244.430725097652	34
AMD	2025-02-12 18:30:00+00:00	2025-02-19 15:30:00+00:00	110.71299743652344	114.40499877929688	6 days 21:00:00	299.0	2865.0	2890.0	0.03334749693585182	1103.9084014892578	35
AMD	2025-03-04 17:30:00+00:00	2025-03-04 19:30:00+00:00	99.44000244140624	101.5500030517578	0 days 02:00:00	344.0	2955.0	2957.0	0.02121883103929778	725.8402099609375	36
AMD	2025-03-14 14:30:00+00:00	2025-03-17 18:30:00+00:00	100.08000183105467	105.58000183105467	3 days 04:00:00	349.0	3009.0	3020.0	0.05495603416639194	1919.5	37
AMD	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	79.22000122070312	95.9800033569336	0 days 06:00:00	465.0	3134.0	3140.0	0.21156276038847688	7793.400993347168	38
AMD	2025-04-21 18:30:00+00:00	2025-04-25 16:30:00+00:00	84.31999969482422	95.625	3 days 22:00:00	529.0	3188.0	3214.0	0.13407258474966177	5980.345161437988	39
AMD	2025-05-23 15:30:00+00:00	2025-05-27 14:30:00+00:00	109.38999938964844	114.625	3 days 23:00:00	463.0	3353.0	3359.0	0.047856299840577154	2423.8052825927734	40
AMZN	2023-07-10 17:30:00+00:00	2023-07-14 14:30:00+00:00	126.95999908447266	135.6999969482422	3 days 21:00:00						1
AMZN	2023-07-26 17:30:00+00:00	2023-07-31 19:30:00+00:00	127.51000213623048	133.31919860839844	5 days 02:00:00	78.0	154.0	177.0	0.04555875127318609	453.1173248291004	2
AMZN	2023-08-18 15:30:00+00:00	2023-08-23 16:30:00+00:00	132.3300018310547	135.0399932861328	5 days 01:00:00	78.0	271.0	293.0	0.020479040410941396	211.37933349609375	3
AMZN	2023-09-19 15:30:00+00:00	2023-09-25 15:30:00+00:00	135.81500244140625	130.85000610351562	6 days 00:00:00	78.0	418.0	446.0	-0.036557053702757414	-387.26971435546875	4
AMZN	2023-09-28 15:30:00+00:00	2023-10-02 14:30:00+00:00	125.44000244140624	128.7100067138672	3 days 23:00:00	81.0	467.0	480.0	0.026068273348355486	264.8703460693371	5
AMZN	2023-10-23 15:30:00+00:00	2023-10-24 19:30:00+00:00	126.04000091552734	128.13999938964844	1 days 04:00:00	83.0	586.0	597.0	0.016661365113195492	174.29987335205078	6
AMZN	2023-10-26 17:30:00+00:00	2023-11-07 18:30:00+00:00	118.77999877929688	143.0800018310547	12 days 01:00:00	90.0	609.0	665.0	0.20457992340031295	2187.000274658203	7
AMZN	2023-12-07 14:30:00+00:00	2023-12-08 19:30:00+00:00	146.14999389648438	147.4875946044922	1 days 05:00:00	88.0	804.0	816.0	0.00915224607505083	117.7088623046875	8
AMZN	2024-01-05 17:30:00+00:00	2024-01-11 18:30:00+00:00	145.11500549316406	154.7899932861328	6 days 01:00:00	89.0	940.0	969.0	0.0666711740807846	861.0739135742188	9
AMZN	2024-02-20 20:30:00+00:00	2024-02-26 14:30:00+00:00	166.72999572753906	175.25	5 days 18:00:00	83.0	1153.0	1175.0	0.051100608713406714	707.1603546142578	10
AMZN	2024-03-12 13:30:00+00:00	2024-03-14 17:30:00+00:00	173.5	177.69000244140625	2 days 04:00:00	84.0	1252.0	1270.0	0.02414986997928681	351.960205078125	11
AMZN	2024-04-19 19:30:00+00:00	2024-04-23 18:30:00+00:00	174.25999450683594	179.5399932861328	3 days 23:00:00	85.0	1447.0	1460.0	0.03029954634303489	448.7998962402344	12
AMZN	2024-04-25 15:30:00+00:00	2024-04-29 19:30:00+00:00	171.36000061035156	180.13999938964844	4 days 04:00:00	89.0	1471.0	1489.0	0.051237154225164616	781.4198913574219	13
AMZN	2024-05-17 16:30:00+00:00	2024-05-20 13:30:00+00:00	184.1999969482422	184.29200744628903	2 days 21:00:00	87.0	1584.0	1588.0	0.0004995141127646097	8.004913330075652	14
AMZN	2024-05-24 13:30:00+00:00	2024-05-29 13:30:00+00:00	181.6499938964844	181.8099975585937	5 days 00:00:00	89.0	1616.0	1630.0	0.0008808349434927809	14.240325927726786	15
AMZN	2024-07-22 15:30:00+00:00	2024-07-23 14:30:00+00:00	183.22999572753903	188.67999267578125	0 days 23:00:00	88.0	1880.0	1886.0	0.02974402158665268	479.599731445315	16
AMZN	2024-07-31 13:30:00+00:00	2024-08-01 13:30:00+00:00	185.2899932861328	189.28500366210932	1 days 00:00:00	89.0	1927.0	1934.0	0.021560853368952415	355.555923461909	17
AMZN	2024-08-05 17:30:00+00:00	2024-08-07 14:30:00+00:00	160.85000610351562	165.39999389648438	1 days 21:00:00	105.0	1952.0	1963.0	0.028287147157710413	477.74871826171875	18
AMZN	2024-08-28 19:30:00+00:00	2024-08-30 19:30:00+00:00	170.60000610351562	177.5800018310547	2 days 00:00:00	102.0	2073.0	2087.0	0.040914393187675424	711.9595642089844	19
AMZN	2024-10-01 17:30:00+00:00	2024-10-04 19:30:00+00:00	184.02999877929688	185.5200042724609	3 days 02:00:00	98.0	2232.0	2255.0	0.008096535907447189	146.02053833007534	20
AMZN	2024-10-03 18:30:00+00:00	2024-10-04 19:30:00+00:00	182.1199951171875	185.5200042724609	1 days 01:00:00	1.0	2247.0	2255.0	0.01866906021541248	3.400009155273409	21
AMZN	2024-10-08 13:30:00+00:00	2024-10-11 13:30:00+00:00	181.9149932861328	186.6300048828125	3 days 00:00:00	100.0	2264.0	2285.0	0.02591876299752527	471.50115966796875	22
AMZN	2024-11-25 14:30:00+00:00	2024-11-26 20:30:00+00:00	199.27999877929688	207.1699981689453	1 days 06:00:00	94.0	2502.0	2515.0	0.03959253029897214	741.6599426269531	23
AMZN	2025-01-02 14:30:00+00:00	2025-01-06 15:30:00+00:00	222.8448028564453	227.9949951171875	4 days 01:00:00	87.0	2669.0	2684.0	0.023111116771522333	448.0667266845703	24
AMZN	2025-01-13 19:30:00+00:00	2025-01-22 14:30:00+00:00	218.2700042724609	232.07000732421875	8 days 19:00:00	91.0	2716.0	2753.0	0.06322445953009481	1255.8002777099634	25
AMZN	2025-01-15 14:30:00+00:00	2025-01-22 14:30:00+00:00	222.8459930419922	232.07000732421875	7 days 00:00:00						26
AMZN	2025-03-04 18:30:00+00:00	2025-03-05 19:30:00+00:00	202.8999938964844	208.66000366210932	1 days 01:00:00	104.0	2954.0	2962.0	0.02838841763870903	599.0410156249911	27
AMZN	2025-03-10 18:30:00+00:00	2025-03-12 15:30:00+00:00	192.34500122070312	196.82000732421875	1 days 21:00:00	113.0	2983.0	2994.0	0.02326551808009225	505.6756896972656	28
AMZN	2025-03-18 15:30:00+00:00	2025-03-20 14:30:00+00:00	191.71499633789065	197.80880737304688	1 days 23:00:00	116.0	3022.0	3035.0	0.031785781767515564	706.8820800781217	29
AMZN	2025-03-31 15:30:00+00:00	2025-04-02 16:30:00+00:00	186.9750061035156	195.7899932861328	2 days 01:00:00	123.0	3085.0	3100.0	0.04714527019583015	1084.2434234619175	30
AMZN	2025-04-07 17:30:00+00:00	2025-04-08 13:30:00+00:00	174.77999877929688	185.22999572753903	0 days 20:00:00	138.0	3122.0	3125.0	0.05978943255079128	1442.099578857418	31
AMZN	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	172.11500549316406	189.3300018310547	0 days 06:00:00	148.0	3132.0	3138.0	0.10002031077165063	2547.8194580078125	32
AMZN	2025-04-21 19:30:00+00:00	2025-04-23 13:30:00+00:00	165.85000610351562	183.44000244140625	1 days 18:00:00	169.0	3187.0	3195.0	0.10605966650921794	2972.7093811035156	33
AMZN	2025-05-22 14:30:00+00:00	2025-05-27 16:30:00+00:00	202.5449981689453	205.8000030517578	5 days 02:00:00	153.0	3343.0	3359.0	0.01607052710379686	498.0157470703125	34
APP	2023-08-09 16:30:00+00:00	2023-08-14 16:30:00+00:00	29.38999938964844	39.709999084472656	5 days 00:00:00						1
APP	2023-09-14 13:30:00+00:00	2023-09-14 14:30:00+00:00	41.720001220703125	42.02439880371094	0 days 01:00:00	239.0	395.0	396.0	0.007296202639053506	72.75102233886719	2
APP	2023-09-25 15:30:00+00:00	2023-09-28 15:30:00+00:00	37.84000015258789	39.68000030517578	3 days 00:00:00	266.0	446.0	467.0	0.048625796648207764	489.4400405883789	3
APP	2023-10-26 18:30:00+00:00	2023-10-27 14:30:00+00:00	36.0	36.380001068115234	0 days 20:00:00	293.0	610.0	613.0	0.010555585225423103	111.34031295776367	4
APP	2023-12-07 18:30:00+00:00	2023-12-08 14:30:00+00:00	36.65999984741211	36.52999877929688	0 days 20:00:00	291.0	808.0	811.0	-0.003546128441252683	-37.830310821531135	5
APP	2023-12-27 18:30:00+00:00	2023-12-28 18:30:00+00:00	40.26499938964844	40.68999862670898	1 days 00:00:00	264.0	899.0	906.0	0.010555053855776375	112.1997985839825	6
APP	2024-01-03 17:30:00+00:00	2024-01-12 18:30:00+00:00	37.81999969482422	41.68999862670898	9 days 01:00:00	284.0	926.0	976.0	0.1023267837946169	1099.0796966552714	7
APP	2024-04-22 17:30:00+00:00	2024-04-23 13:30:00+00:00	67.30999755859375	68.86000061035156	0 days 20:00:00	176.0	1452.0	1455.0	0.023027828078711954	272.800537109375	8
APP	2024-05-20 14:30:00+00:00	2024-05-20 18:30:00+00:00	82.62999725341797	84.04000091552734	0 days 04:00:00	146.0	1589.0	1593.0	0.017064065218168167	205.86053466796875	9
APP	2024-07-31 15:30:00+00:00	2024-08-01 13:30:00+00:00	76.98999786376953	78.88999938964844	0 days 22:00:00	160.0	1929.0	1934.0	0.02467855018311438	304.000244140625	10
APP	2024-08-05 15:30:00+00:00	2024-08-16 15:30:00+00:00	67.69000244140625	85.05999755859375	11 days 00:00:00	186.0	1950.0	2013.0	0.25661093944003466	3230.819091796875	11
APP	2024-08-08 13:30:00+00:00	2024-08-16 15:30:00+00:00	70.05000305175781	85.05999755859375	8 days 02:00:00						12
APP	2024-11-05 14:30:00+00:00	2024-11-08 20:30:00+00:00	161.7100067138672	283.76190185546875	3 days 06:00:00	98.0	2404.0	2431.0	0.7547578385644529	11961.085723876953	13
APP	2024-12-16 14:30:00+00:00	2024-12-16 19:30:00+00:00	326.0	347.04840087890625	0 days 05:00:00	85.0	2596.0	2601.0	0.06456564686781063	1789.1140747070312	14
APP	2025-01-13 20:30:00+00:00	2025-01-22 14:30:00+00:00	311.9949951171875	345.0	8 days 18:00:00	94.0	2717.0	2753.0	0.1057869690198574	3102.470458984375	15
APP	2025-03-04 18:30:00+00:00	2025-03-12 15:30:00+00:00	323.29998779296875	268.4800109863281	7 days 21:00:00	101.0	2953.0	2993.0	-0.16956380722706876	-5536.817657470703	16
APP	2025-03-10 18:30:00+00:00	2025-03-12 15:30:00+00:00	238.1199951171875	268.4800109863281	1 days 21:00:00						17
APP	2025-03-14 13:30:00+00:00	2025-03-17 18:30:00+00:00	284.17999267578125	312.20001220703125	3 days 05:00:00	95.0	3006.0	3018.0	0.09859955047299129	2661.90185546875	18
APP	2025-03-31 15:30:00+00:00	2025-04-02 15:30:00+00:00	261.4599914550781	290.8399963378906	2 days 00:00:00	114.0	3085.0	3099.0	0.11236902716666819	3349.320556640625	19
APP	2025-04-07 15:30:00+00:00	2025-04-08 13:30:00+00:00	223.40499877929688	255.0500030517578	0 days 22:00:00	148.0	3120.0	3125.0	0.1416485953553941	4683.460632324219	20
APP	2025-04-09 17:30:00+00:00	2025-04-15 19:30:00+00:00	251.28500366210932	245.8305053710937	6 days 02:00:00	150.0	3136.0	3166.0	-0.021706421837850765	-818.1747436523438	21
APP	2025-04-21 19:30:00+00:00	2025-04-29 19:30:00+00:00	226.17999267578125	287.8599853515625	8 days 00:00:00	163.0	3187.0	3229.0	0.27270313322627393	10053.838806152344	22
APP	2025-05-23 16:30:00+00:00	2025-05-28 18:30:00+00:00	354.3099975585937	387.0899963378906	5 days 02:00:00	132.0	3352.0	3368.0	0.09251784879108849	4326.959838867195	23
APP	2025-06-16 04:00:00+00:00	2025-06-16 10:00:00+00:00	368.0	370.9	0 days 06:00:00	139.0	3463.0	3469.0	0.007880434782608692	403.09999999999684	24
AVGO	2023-08-01 13:30:00+00:00	2023-08-01 19:30:00+00:00	89.89799499511719	91.97547149658205	0 days 06:00:00						1
AVGO	2023-08-11 16:30:00+00:00	2023-08-14 19:30:00+00:00	82.7229995727539	84.9530029296875	3 days 03:00:00	120.0	237.0	247.0	0.026957476982835127	267.60040283203125	2
AVGO	2023-09-13 14:30:00+00:00	2023-09-14 16:30:00+00:00	85.12100219726562	87.06104278564453	1 days 02:00:00	120.0	389.0	398.0	0.02279156187427067	232.80487060546875	3
AVGO	2023-09-21 15:30:00+00:00	2023-09-25 15:30:00+00:00	80.25399780273438	83.46900177001953	4 days 00:00:00	130.0	432.0	446.0	0.04006035905136707	417.9505157470703	4
AVGO	2023-09-27 18:30:00+00:00	2023-09-28 15:30:00+00:00	81.13999938964844	83.0999984741211	0 days 21:00:00	134.0	463.0	467.0	0.02415576903150307	262.63987731933594	5
AVGO	2023-09-29 18:30:00+00:00	2023-10-02 14:30:00+00:00	82.46800231933594	83.00607299804688	2 days 20:00:00	135.0	477.0	480.0	0.006524599403140652	72.63954162597656	6
AVGO	2023-10-23 13:30:00+00:00	2023-10-24 18:30:00+00:00	85.7864990234375	87.9530029296875	1 days 05:00:00	131.0	584.0	596.0	0.02525460219163511	283.81201171875	7
AVGO	2023-10-26 17:30:00+00:00	2023-12-15 15:30:00+00:00	82.36650085449219	114.39898681640624	49 days 22:00:00	140.0	609.0	847.0	0.3889018670163287	4484.548034667967	8
AVGO	2023-11-28 19:30:00+00:00		93.9229965209961								9
AVGO	2023-11-30 20:30:00+00:00		92.25800323486328								10
AVGO	2023-12-07 14:30:00+00:00	2023-12-15 15:30:00+00:00	90.5540008544922	114.39898681640624	8 days 01:00:00						11
AVGO	2024-01-08 14:30:00+00:00	2024-01-09 17:30:00+00:00	105.6500015258789	107.8472137451172	1 days 03:00:00	151.0	944.0	954.0	0.020797086488447247	331.77904510498263	12
AVGO	2024-01-31 17:30:00+00:00	2024-02-08 16:30:00+00:00	118.375732421875	128.99021911621094	7 days 23:00:00	138.0	1059.0	1100.0	0.08966775940618765	1464.7991638183594	13
AVGO	2024-02-21 20:30:00+00:00	2024-02-22 18:30:00+00:00	121.2979965209961	130.05699157714844	0 days 22:00:00	146.0	1160.0	1165.0	0.07221055011107458	1278.8132781982422	14
AVGO	2024-03-19 16:30:00+00:00	2024-03-21 15:30:00+00:00	122.85099792480467	138.65750122070312	1 days 23:00:00	155.0	1290.0	1303.0	0.1286640203409124	2450.00801086426	15
AVGO	2024-04-02 16:30:00+00:00	2024-04-04 13:30:00+00:00	131.1699981689453	138.53599548339844	1 days 21:00:00	164.0	1353.0	1364.0	0.056156113572295885	1208.0235595703125	16
AVGO	2024-04-22 14:30:00+00:00	2024-04-26 16:30:00+00:00	121.0	134.2740020751953	4 days 02:00:00	188.0	1449.0	1479.0	0.10970249648921748	2495.5123901367188	17
