Close	High	Low	Open	Volume	datetime	companyName	fecha	SMA20	SMA40	SMA100	SMA200	pivotHigh	pivotLow	isPivot	zbarata	pfuerte	Vela_Verde	PM40_PM20	trendH	trendcurrhigh	bearishSlope	ind_posicion	promVol	isBreakOut	isBreakOutIni	breakpointpos	isBreakOutFinal	caso
436.0899963378906	436.7000122070313	435.4849853515625	436.5700073242188	6149364	2023-10-16 15:30:00+00:00	SPY	2023-10-16	434.0540313720703	433.4836265563965	428.72430297851565	435.6270314025879				0.0	0	False	-0.5704048156738395				-1.0	12482397.039473685					1
435.6400146484375	436.8599853515625	434.3200073242188	436.0700073242188	7551308	2023-10-16 16:30:00+00:00	SPY	2023-10-16	434.1045318603516	433.6053771972656	428.81290313720706	435.5589814758301				0.0	0	False	-0.49915466308596024				-1.0	12482397.039473685					1
435.9500122070313	436.7200012207031	435.4500122070313	435.6499938964844	6202345	2023-10-16 17:30:00+00:00	SPY	2023-10-16	434.1310317993164	433.765877532959	428.896003112793	435.5083065795898				0.0	0	True	-0.3651542663574219				-1.0	12482397.039473685					1
436.8800048828125	436.9200134277344	435.6050109863281	435.9500122070313	7040628	2023-10-16 18:30:00+00:00	SPY	2023-10-16	434.15953216552737	433.97950286865233	428.9950030517578	435.4636566162109				0.0	0	True	-0.1800292968750341				-1.0	12482397.039473685					1
436.0299987792969	436.9599914550781	435.7699890136719	436.8900146484375	15681568	2023-10-16 19:30:00+00:00	SPY	2023-10-16	434.16528167724607	434.1635025024414	429.0962600708008	435.41920654296877				0.0	0	False	-0.001779174804653394				-1.0	12482397.039473685					1
434.6650085449219	435.25	432.4500122070313	432.80999755859375	17017372	2023-10-17 13:30:00+00:00	SPY	2023-10-17	434.0900314331055	434.3011276245117	429.19051025390627	435.36823211669923				0.0	0	True	0.21109619140622726				-1.0	12482397.039473685					1
435.9400024414063	436.2699890136719	434.4800109863281	434.6749877929688	8625402	2023-10-17 14:30:00+00:00	SPY	2023-10-17	434.0265319824219	434.45137786865234	429.29151031494143	435.3193756103516				0.0	0	True	0.4248458862304574				-1.0	12482397.039473685					1
438.0716857910156	438.0799865722656	435.93499755859375	435.9500122070313	9569915	2023-10-17 15:30:00+00:00	SPY	2023-10-17	434.25958557128905	434.59216995239257	429.4039273071289	435.28060897827146	438.0809865722656		1.0	0.0	0	True	0.3325843811035156				-1.0	12482397.039473685					1
436.3250122070313	438.1400146484375	436.2300109863281	438.0793151855469	7102280	2023-10-17 16:30:00+00:00	SPY	2023-10-17	434.4465866088867	434.69379501342775	429.50757751464846	435.23123397827146				0.0	0	False	0.247208404541027				-1.0	12482397.039473685					1
435.1549987792969	436.3550109863281	434.614990234375	436.3399963378906	8845967	2023-10-17 17:30:00+00:00	SPY	2023-10-17	434.53481140136716	434.7656700134277	429.6171286010742	435.1908589172363				0.0	0	False	0.23085861206055824				-1.0	12482397.039473685					1
435.4800109863281	435.6950073242188	434.2250061035156	435.1500854492188	9238872	2023-10-17 18:30:00+00:00	SPY	2023-10-17	434.62331237792966	434.7766700744629	429.7438348388672	435.1470590209961				0.0	0	True	0.1533576965332486				-1.0	12482397.039473685					1
436.0799865722656	436.114990234375	434.8599853515625	435.489990234375	10702780	2023-10-17 19:30:00+00:00	SPY	2023-10-17	434.7048110961914	434.76916961669923	429.8608346557617	435.10223388671875				0.0	0	True	0.06435852050782387				-1.0	12482397.039473685					1
433.55999755859375	435.1799926757813	433.2000122070313	434.1900024414063	14736037	2023-10-18 13:30:00+00:00	SPY	2023-10-18	434.7758102416992	434.682169342041	429.93143463134766	435.0446089172363				0.0	0	False	-0.09364089965822586				-1.0	12482397.039473685					1
432.8699951171875	433.739990234375	432.2099914550781	433.5499877929688	12153110	2023-10-18 14:30:00+00:00	SPY	2023-10-18	434.7740844726562	434.6194190979004	429.99983459472656	434.9868339538574				0.0	0	False	-0.15466537475583664				-1.0	12482397.039473685					1
432.010009765625	433.489990234375	431.80999755859375	432.8699951171875	9472423	2023-10-18 15:30:00+00:00	SPY	2023-10-18	434.8650848388672	434.5504943847656	430.05603454589846	434.9222090148926				0.0	0	False	-0.3145904541015625				-1.0	12482397.039473685					1
433.0199890136719	433.80999755859375	431.0899963378906	432.0199890136719	12160813	2023-10-18 16:30:00+00:00	SPY	2023-10-18	434.94458465576173	434.5074592590332	430.10318450927736	434.86313400268557				0.0	0	True	-0.43712539672850426		443.49691418838944		-1.0	12482397.039473685					1
432.0610046386719	433.2799987792969	431.30999755859375	433.0	10123615	2023-10-18 17:30:00+00:00	SPY	2023-10-18	434.993635559082	434.4469841003418	430.12249450683595	434.7891889953613				0.0	0	False	-0.5466514587402003		442.86580245105307		-1.0	12482397.039473685					1
430.4700012207031	432.5799865722656	430.2900085449219	432.05999755859375	10122669	2023-10-18 18:30:00+00:00	SPY	2023-10-18	434.93963623046875	434.3332344055176	430.14249450683593	434.7086849975586				0.0	0	False	-0.6064018249511491		442.2346907137167		-1.0	12482397.039473685					1
430.2200012207031	430.7850036621094	429.0899963378906	430.4700012207031	17846991	2023-10-18 19:30:00+00:00	SPY	2023-10-18	434.65438690185545	434.2277320861816	430.1561944580078	434.6286100769043				0.0	0	False	-0.4266548156738281		441.60357897638033		-1.0	12482397.039473685					1
429.0	431.3900146484375	428.989990234375	430.9500122070313	13182142	2023-10-19 13:30:00+00:00	SPY	2023-10-19	434.27588653564453	434.1054817199707	430.14929443359375	434.54481414794924				0.0	0	False	-0.1704048156738054		440.97246723904397		-1.0	12482397.039473685					1
429.4800109863281	429.6300048828125	428.4599914550781	429.010009765625	9713574	2023-10-19 14:30:00+00:00	SPY	2023-10-19	433.9453872680664	433.99970932006835	430.1587945556641	434.46556365966796				0.0	0	True	0.054322052001964494		440.3413555017076		-1.0	12482397.039473685					1
430.1098937988281	432.3200073242188	428.7099914550781	429.4800109863281	16451127	2023-10-19 15:30:00+00:00	SPY	2023-10-19	433.66888122558595	433.88670654296874	430.15649353027345	434.39273818969724				0.0	0	True	0.21782531738278976		439.7102437643712		-1.0	12482397.039473685					1
431.8599853515625	432.3900146484375	427.7200012207031	430.1199951171875	19502893	2023-10-19 16:30:00+00:00	SPY	2023-10-19	433.4643798828125	433.79770584106444	430.1751934814453	434.32448806762693				0.0	0	True	0.333325958251919		439.07913202703486		-1.0	12482397.039473685					1
429.0299987792969	431.7449951171875	428.739990234375	431.6499938964844	14633468	2023-10-19 17:30:00+00:00	SPY	2023-10-19	433.0718795776367	433.615705871582	430.1713934326172	434.2306381225586				0.0	0	False	0.5438262939453011		438.4480202896985		-1.0	12482397.039473685					1
426.7799987792969	429.0400085449219	426.3299865722656	429.0400085449219	20097675	2023-10-19 18:30:00+00:00	SPY	2023-10-19	432.60937957763673	433.38733062744143	430.16419342041013	434.12823806762697				0.0	0	False	0.7779510498046989		437.8169085523621		-1.0	12482397.039473685					1
426.4299926757813	427.4150085449219	425.7250061035156	426.7699890136719	18834711	2023-10-19 19:30:00+00:00	SPY	2023-10-19	432.1976287841797	433.1438301086426	430.1658932495117	434.02183807373046				0.0	0	False	0.9462013244628906		437.18579681502575		-1.0	12482397.039473685					1
423.3699951171875	426.5400085449219	423.25	425.9800109863281	19322601	2023-10-20 13:30:00+00:00	SPY	2023-10-20	431.5691284179687	432.79783020019534	430.12379333496096	433.8978860473633				0.0	0	False	1.228701782226608		436.5546850776894		-1.0	12482397.039473685					1
422.2900085449219	423.8900146484375	422.0799865722656	423.3500061035156	17085823	2023-10-20 14:30:00+00:00	SPY	2023-10-20	430.78004455566406	432.5198150634766	430.07259338378907	433.76718658447265				0.0	0	False	1.7397705078125227		435.92357334035296		-1.0	12482397.039473685					1
422.9800109863281	423.75201416015625	421.9100036621094	422.2999877929688	18496571	2023-10-20 15:30:00+00:00	SPY	2023-10-20	430.11279449462893	432.2796905517578	430.03454345703125	433.63913665771486				0.0	0	True	2.166896057128895		435.2924616030166		-1.0	12482397.039473685					1
424.18011474609375	424.7699890136719	422.989990234375	422.989990234375	10384673	2023-10-20 16:30:00+00:00	SPY	2023-10-20	429.5640502929688	432.04943084716797	429.9929446411133	433.51758728027346				0.0	0	True	2.485380554199196		434.6613498656802		-1.0	12482397.039473685					1
422.6099853515625	424.6400146484375	422.4700012207031	424.1900024414063	10446385	2023-10-20 17:30:00+00:00	SPY	2023-10-20	428.9205490112305	431.7719306945801	429.9635446166992	433.39751220703124				0.0	0	False	2.8513816833495866		434.03023812834385		-1.0	12482397.039473685					1
422.3399963378906	423.3299865722656	421.7449951171875	422.510009765625	15084236	2023-10-20 18:30:00+00:00	SPY	2023-10-20	428.2335494995117	431.46918029785155	429.93064453125	433.2755537414551				0.0	0	False	3.235630798339855		433.3991263910075		-1.0	12482397.039473685					1
421.2000122070313	422.5700073242188	421.0799865722656	422.3299865722656	19786949	2023-10-20 19:30:00+00:00	SPY	2023-10-20	427.6155502319336	431.19568023681643	429.8934576416016	433.1453038024902				0.0	0	False	3.5801300048828466		432.7680146536711		-1.0	12482397.039473685					1
420.8250122070313	421.6400146484375	417.7999877929688	419.875	19545514	2023-10-23 13:30:00+00:00	SPY	2023-10-23	427.01330108642577	430.893692779541	429.8439138793945	433.00837890625				0.0	0	True	3.880391693115257		432.13690291633475		-1.0	12482397.039473685					1
422.3900146484375	422.7300109863281	420.0700073242188	420.80999755859375	12092875	2023-10-23 14:30:00+00:00	SPY	2023-10-23	426.5323013305664	430.6986930847168	429.79431213378905	432.88597854614255				0.0	0	True	4.166391754150425		431.5057911789984		-1.0	12482397.039473685					1
422.80999755859375	423.0199890136719	421.8900146484375	422.3999938964844	10181854	2023-10-23 15:30:00+00:00	SPY	2023-10-23	426.0218017578125	430.4831932067871	429.7972122192383	432.77187850952146				0.0	0	True	4.461391448974609		430.874679441662		-1.0	12482397.039473685					1
422.8800048828125	424.4500122070313	422.5799865722656	422.8399963378906	8687365	2023-10-23 16:30:00+00:00	SPY	2023-10-23	425.56275177001953	430.27819366455077	429.81041229248046	432.65637847900393				0.0	0	True	4.715441894531239		430.24356770432564		-1.0	12482397.039473685					1
422.4200134277344	423.8550109863281	421.9700012207031	422.8800048828125	7572872	2023-10-23 17:30:00+00:00	SPY	2023-10-23	425.1602523803711	430.0499443054199	429.8103125	432.5379286193848				0.0	0	False	4.889691925048794		429.6124559669893		-1.0	12482397.039473685					1
421.0499877929688	423.1700134277344	420.9400024414063	422.4200134277344	9623408	2023-10-23 18:30:00+00:00	SPY	2023-10-23	424.7017517089844	429.6780693054199	429.8026123046875	432.405803527832				0.0	0	False	4.9763175964355355		428.9813442296529		-1.0	12482397.039473685					1
420.4599914550781	421.3500061035156	420.239990234375	421.05999755859375	16419738	2023-10-23 19:30:00+00:00	SPY	2023-10-23	424.2747512817383	429.2753189086914	429.80201232910156	432.2712535095215				0.0	0	False	5.000567626953114		428.35023249231654		-1.0	12482397.039473685					1
424.4299926757813	424.4400024414063	422.4299926757813	422.6499938964844	16128136	2023-10-24 13:30:00+00:00	SPY	2023-10-24	424.0222503662109	428.9838188171387	429.8401123046875	432.15704040527345				0.0	0	True	4.961568450927757		427.7191207549801		-1.0	12482397.039473685					1
422.9599914550781	424.8200073242188	422.8599853515625	424.4200134277344	9358195	2023-10-24 14:30:00+00:00	SPY	2023-10-24	423.6647552490234	428.6668182373047	429.85301208496094	432.0362838745117				0.0	0	False	5.0020629882812955		427.08800901764374		-1.0	12482397.039473685					1
421.55999755859375	423.55999755859375	421.3500061035156	422.9649963378906	9357132	2023-10-24 15:30:00+00:00	SPY	2023-10-24	423.149755859375	428.30706787109375	429.86241607666017	431.9142088317871				0.0	0	False	5.157312011718773		426.4568972803074		-1.0	12482397.039473685					1
422.139892578125	422.1700134277344	420.739990234375	421.5798950195313	8889080	2023-10-24 16:30:00+00:00	SPY	2023-10-24	422.8052505493164	427.9385650634766	429.8561151123047	431.7923582458496				0.0	0	True	5.13331451416019		425.825785542971		-1.0	12482397.039473685					1
422.9599914550781	422.9599914550781	421.80999755859375	422.1499938964844	6432192	2023-10-24 17:30:00+00:00	SPY	2023-10-24	422.61425018310547	427.61181488037107	429.8458151245117	431.6645582580566				0.0	0	True	4.997564697265602		425.19467380563464		-1.0	12482397.039473685					1
424.0502014160156	424.1499938964844	422.9599914550781	422.9599914550781	7403059	2023-10-24 18:30:00+00:00	SPY	2023-10-24	422.49526062011716	427.34644470214846	429.8601202392578	431.53733428955076				0.0	0	True	4.8511840820312955	1.0	424.56356206829827		-1.0	12482397.039473685					1
423.6199951171875	424.1799926757813	423.510009765625	424.0499877929688	11552191	2023-10-24 19:30:00+00:00	SPY	2023-10-24	422.5077606201172	427.03844451904297	429.87162017822266	431.4050592041016				0.0	0	False	4.5306838989257585	1.0	423.9324503309619		-1.0	12482397.039473685					1
419.30950927734375	421.9200134277344	419.0199890136719	421.8900146484375	16858839	2023-10-25 13:30:00+00:00	SPY	2023-10-25	422.3587356567383	426.5693901062012	429.82051513671877	431.24980682373047				0.0	0	False	4.210654449462879		423.30133859362553		-1.0	12482397.039473685					1
420.9100036621094	421.4299926757813	419.1400146484375	419.2999877929688	13211575	2023-10-25 14:30:00+00:00	SPY	2023-10-25	422.25523529052737	426.18401489257815	429.78261505126954	431.10420684814454				0.0	0	True	3.9287796020507812		422.67022685628916		-1.0	12482397.039473685					1
419.2099914550781	421.0799865722656	418.8200073242188	420.9100036621094	9072781	2023-10-25 15:30:00+00:00	SPY	2023-10-25	422.00672912597656	425.78538970947267	429.74046508789064	430.94865676879886				0.0	0	False	3.778660583496105		422.0391151189528		-1.0	12482397.039473685					1
417.9371032714844	419.7799987792969	417.760009765625	419.2099914550781	10169841	2023-10-25 16:30:00+00:00	SPY	2023-10-25	421.77308502197263	425.34681701660156	429.6999362182617	430.78634231567383				0.0	0	False	3.573731994628929		421.4080033816164		-1.0	12482397.039473685					1
417.7349853515625	418.3200073242188	417.0150146484375	417.9299926757813	10753732	2023-10-25 17:30:00+00:00	SPY	2023-10-25	421.54283447265624	424.888191986084	429.6455859375	430.6451171875				0.0	0	False	3.345357513427757		420.77689164428006		-1.0	12482397.039473685					1
417.9498901367188	418.1499938964844	417.1199951171875	417.7398986816406	9159194	2023-10-25 18:30:00+00:00	SPY	2023-10-25	421.3803283691406	424.4979393005371	429.59593475341796	430.5098666381836				0.0	0	True	3.1176109313964844		420.1457799069437		-1.0	12482397.039473685					1
417.6199951171875	418.4549865722656	417.3999938964844	417.9450073242188	16837180	2023-10-25 19:30:00+00:00	SPY	2023-10-25	421.22007751464844	424.11668930053713	429.5293347167969	430.3732711791992				0.0	0	False	2.8966117858886946		419.51466816960726		-1.0	12482397.039473685					1
415.3999938964844	417.3250122070313	414.4500122070313	416.4500122070313	20560455	2023-10-26 13:30:00+00:00	SPY	2023-10-26	420.8705764770508	423.7014389038086	429.43443450927737	430.23304611206055				0.0	0	False	2.8308624267577898		418.8835564322709		-1.0	12482397.039473685					1
414.3800048828125	416.8800048828125	414.2000122070313	415.3999938964844	12463217	2023-10-26 14:30:00+00:00	SPY	2023-10-26	420.4490768432617	423.2354393005371	429.33363464355466	430.08849609375				0.0	0	False	2.786362457275402		418.2524446949345		-1.0	12482397.039473685					1
413.0090942382813	414.9299926757813	412.2950134277344	414.3800048828125	13048487	2023-10-26 15:30:00+00:00	SPY	2023-10-26	419.95553131103514	422.75914154052737	429.23382568359375	429.93494155883786				0.0	0	False	2.8036102294922216		417.62133295759816		-1.0	12482397.039473685					1
412.239990234375	413.2099914550781	411.9700012207031	413.0	11400215	2023-10-26 16:30:00+00:00	SPY	2023-10-26	419.4465301513672	422.30339126586915	429.0983255004883	429.7796415710449				0.0	0	False	2.856861114501953		416.9902212202618		-1.0	12482397.039473685					1
414.2099914550781	414.2999877929688	411.6000061035156	412.25	11983030	2023-10-26 17:30:00+00:00	SPY	2023-10-26	419.10453033447266	421.9031410217285	428.9578253173828	429.6338415527344				0.0	0	True	2.7986106872558594		416.3591094829254		-1.0	12482397.039473685					1
414.1900024414063	415.9400024414063	413.8900146484375	414.2149963378906	13654904	2023-10-26 18:30:00+00:00	SPY	2023-10-26	418.79103088378906	421.5328910827637	428.8053253173828	429.4844665527344				0.0	0	False	2.7418601989746207	1.0	415.72799774558905		-1.0	12482397.039473685					1
412.5899963378906	414.2799987792969	412.2850036621094	414.1900024414063	20526272	2023-10-26 19:30:00+00:00	SPY	2023-10-26	418.1990310668945	421.1106407165527	428.626784362793	429.3241665649414				0.0	0	False	2.911609649658203		415.0968860082527		-1.0	12482397.039473685					1
412.9800109863281	414.4700012207031	412.385009765625	414.1900024414063	17511440	2023-10-27 13:30:00+00:00	SPY	2023-10-27	417.70003204345704	420.68239364624026	428.44888458251955	429.1667660522461				1.0	0	False	2.9823616027832145		414.4657742709163		-1.0	12482397.039473685					1
413.9400024414063	414.6000061035156	411.864990234375	412.989990234375	12338355	2023-10-27 14:30:00+00:00	SPY	2023-10-27	417.3190322875977	420.2343940734863	428.2929846191406	429.01600158691406				1.0	0	True	2.915361785888649	1.0	413.83466253357994		-1.0	12482397.039473685					1
412.5199890136719	414.0249938964844	412.0249938964844	413.9500122070313	8036955	2023-10-27 15:30:00+00:00	SPY	2023-10-27	416.838037109375	419.8216438293457	428.13483459472656	428.8609014892578				1.0	0	False	2.9836067199706804		413.2035507962436		-1.0	12482397.039473685					1
410.7650146484375	412.9500122070313	410.30999755859375	412.5299987792969	13310390	2023-10-27 16:30:00+00:00	SPY	2023-10-27	416.228288269043	419.42126922607423	427.9557846069336	428.6965264892578				1.0	0	False	3.1929809570312386		412.5724390589072		-1.0	12482397.039473685					1
409.8200073242188	411.1300048828125	409.6099853515625	410.7699890136719	12311106	2023-10-27 17:30:00+00:00	SPY	2023-10-27	415.51677856445315	419.00601959228516	427.7623846435547	428.53752655029297		409.6089853515625	2.0	1.0	1	False	3.4892410278320085	1.0	411.94132732157084	1.0	0.0	12482397.039473685					1
410.4100036621094	411.2200012207031	409.260009765625	409.8299865722656	14044214	2023-10-27 18:30:00+00:00	SPY	2023-10-27	414.85627899169924	418.6820198059082	427.56718475341796	428.3851264953613				1.0	0	True	3.8257408142089844		411.3102155842344		1.0	12482397.039473685					1
410.739990234375	410.9100036621094	409.2099914550781	410.4049987792969	20009814	2023-10-27 19:30:00+00:00	SPY	2023-10-27	414.4278030395508	418.39326934814454	427.35018463134764	428.23602645874024				1.0	0	True	3.9654663085937614		410.67910384689804		1.0	12482397.039473685					1
412.989990234375	415.3450012207031	408.9100036621094	413.55999755859375	17653344	2023-10-30 13:30:00+00:00	SPY	2023-10-30	414.03180236816405	418.1435188293457	427.15748443603513	428.09544189453123				0.0	0	False	4.111716461181629		410.0479921095617		1.0	12482397.039473685	2.0				1
412.9299926757813	414.0499877929688	412.2200012207031	412.989990234375	11284648	2023-10-30 14:30:00+00:00	SPY	2023-10-30	413.7178024291992	417.8622657775879	426.963984375	427.9498419189453				0.0	0	False	4.144463348388683		409.4168803722253		1.0	12482397.039473685	2.0				1
413.3450012207031	414.2598876953125	412.8999938964844	412.9549865722656	7125570	2023-10-30 15:30:00+00:00	SPY	2023-10-30	413.48819732666016	417.6306411743164	426.7470343017578	427.8040669250488				0.0	0	True	4.142443847656239		408.78576863488894		1.0	12482397.039473685	3.0	1.0	414.2568876953125		1
415.0299987792969	415.1911926269531	412.6099853515625	413.3500061035156	7055070	2023-10-30 16:30:00+00:00	SPY	2023-10-30	413.3529479980469	417.44789123535156	426.53353424072264	427.6654669189453				0.0	0	True	4.094943237304676				1.0	12482397.039473685					1
415.2699890136719	415.7300109863281	414.6199951171875	415.0400085449219	10288783	2023-10-30 17:30:00+00:00	SPY	2023-10-30	413.21895294189454	417.2996406555176	426.31583404541016	427.5228273010254				0.0	0	True	4.0806877136230355				1.0	12482397.039473685					1
416.2200012207031	416.6799926757813	415.25	415.2699890136719	10809083	2023-10-30 18:30:00+00:00	SPY	2023-10-30	413.1489532470703	417.18451538085935	426.1242340087891	427.3874772644043				0.0	0	True	4.035562133789028				1.0	12482397.039473685					1
415.5899963378906	416.4100036621094	415.4599914550781	416.2300109863281	16615746	2023-10-30 19:30:00+00:00	SPY	2023-10-30	413.1584533691406	417.0145149230957	425.9324639892578	427.24622222900393				0.0	0	False	3.856061553955101				1.0	12482397.039473685					1
415.7449951171875	416.3699951171875	414.2099914550781	416.1799926757813	12631993	2023-10-31 13:30:00+00:00	SPY	2023-10-31	413.22670288085936	416.83788986206054	425.7425	427.10682220458983				0.0	0	False	3.611186981201172				1.0	12482397.039473685					1
415.7099914550781	416.5799865722656	414.8150024414063	415.739990234375	9054519	2023-10-31 14:30:00+00:00	SPY	2023-10-31	413.3617477416992	416.6586395263672	425.5547998046875	426.97237213134764				0.0	0	False	3.2968917846679915				1.0	12482397.039473685					1
415.9100036621094	416.4849853515625	415.2149963378906	415.7349853515625	6609040	2023-10-31 15:30:00+00:00	SPY	2023-10-31	413.5452484130859	416.4958892822266	425.3636999511719	426.8475971984863				0.0	0	True	2.9506408691406705				1.0	12482397.039473685					1
416.9700012207031	417.1600036621094	415.2950134277344	415.9200134277344	7213580	2023-10-31 16:30:00+00:00	SPY	2023-10-31	413.68324890136716	416.3938896179199	425.1889990234375	426.7394972229004				0.0	0	True	2.7106407165527457				1.0	12482397.039473685					1
417.0799865722656	418.0700073242188	416.9750061035156	416.9800109863281	8866263	2023-10-31 17:30:00+00:00	SPY	2023-10-31	413.82774810791017	416.3093894958496	425.0208987426758	426.65145462036133				0.0	0	True	2.481641387939419				1.0	12482397.039473685					1
418.2420043945313	418.5299987792969	417.0700073242188	417.0899963378906	9043003	2023-10-31 18:30:00+00:00	SPY	2023-10-31	414.1103485107422	416.15468978881836	424.8662097167969	426.57366470336916				0.0	0	True	2.0443412780761605				1.0	12482397.039473685					1
418.2300109863281	418.510009765625	417.5799865722656	418.2550048828125	16086578	2023-10-31 19:30:00+00:00	SPY	2023-10-31	414.3728485107422	416.0364402770996	424.702209777832	426.4960517883301				0.0	0	False	1.6635917663573991				1.0	12482397.039473685					1
421.1650085449219	421.4599914550781	418.64990234375	419.2000122070313	17245877	2023-11-01 13:30:00+00:00	SPY	2023-11-01	414.73409881591795	416.0265655517578	424.5596597290039	426.4289018249512				0.0	0	True	1.2924667358398665				1.0	12482397.039473685					1
420.3900146484375	421.8999938964844	420.2282104492188	421.1600036621094	12134329	2023-11-01 14:30:00+00:00	SPY	2023-11-01	415.1276000976562	415.9828186035156	424.40045989990233	426.36417694091796				0.0	0	False	0.8552185058593977				1.0	12482397.039473685					1
420.0199890136719	420.8800048828125	419.8299865722656	420.3900146484375	6070846	2023-11-01 15:30:00+00:00	SPY	2023-11-01	415.590348815918	415.9093185424805	424.2415097045898	426.3037269592285				0.0	0	False	0.3189697265625				1.0	12482397.039473685					1
419.8200073242188	420.4100036621094	419.2999877929688	420.0199890136719	6476389	2023-11-01 16:30:00+00:00	SPY	2023-11-01	416.090348815918	415.80356369018557	424.0780096435547	426.24577697753904				0.0	0	False	-0.2867851257324219				1.0	12482397.039473685					1
420.3999938964844	420.9599914550781	419.30999755859375	419.80999755859375	9324008	2023-11-01 17:30:00+00:00	SPY	2023-11-01	416.58984832763673	415.72306365966796	423.90990966796875	426.1840019226074				0.0	0	True	-0.8667846679687727				1.0	12482397.039473685					1
422.8299865722656	423.3500061035156	419.0799865722656	420.4200134277344	23506052	2023-11-01 18:30:00+00:00	SPY	2023-11-01	417.19434814453126	415.811075592041	423.80410339355467	426.1288018798828				0.0	0	True	-1.3832725524902685				1.0	12482397.039473685					1
422.7000122070313	423.5	422.510009765625	422.8200073242188	17942489	2023-11-01 19:30:00+00:00	SPY	2023-11-01	417.6798492431641	415.85582580566404	423.7052536010742	426.0761019897461				0.0	0	False	-1.8240234375000455				1.0	12482397.039473685					1
428.2200012207031	428.4100036621094	426.55999755859375	426.5799865722656	19904185	2023-11-02 13:30:00+00:00	SPY	2023-11-02	418.44434967041013	416.08107604980466	423.6535485839844	426.0565019226074				0.0	0	True	-2.3632736206054688				1.0	12482397.039473685					1
428.6900024414063	429.3399963378906	428.1700134277344	428.2250061035156	12044236	2023-11-02 14:30:00+00:00	SPY	2023-11-02	419.2115997314453	416.3498985290527	423.60334869384764	426.04495193481443				0.0	0	True	-2.8617012023925668				1.0	12482397.039473685					1
428.7300109863281	429.2999877929688	428.4299926757813	428.6799926757813	6588563	2023-11-02 15:30:00+00:00	SPY	2023-11-02	419.8966003417969	416.62477416992186	423.5461486816406	426.0256520080566				0.0	0	True	-3.271826171875034				1.0	12482397.039473685					1
429.6199951171875	429.8200073242188	428.6199951171875	428.739990234375	10243747	2023-11-02 16:30:00+00:00	SPY	2023-11-02	420.61410064697264	416.9165267944336	423.5209484863281	426.0218519592285				0.0	0	True	-3.697573852539051				1.0	12482397.039473685					1
