Close	High	Low	Open	Volume	datetime	companyName	SMA20	SMA40	pivotHigh	pivotLow	isPivot	rcb01_01	PM40_PM20	trendH	trendcurrhigh	bearishSlope	ind_posicion	promVol	sl_highs	r_sq_h	isBreakOut	isBreakOutIni	breakpointpos	isBreakOutFinal	caso
433.7999877929688	433.8800048828125	433.0400085449219	433.2300109863281	15635651	2023-06-12 19:30:00+00:00	SPY	430.32933349609374	428.934326171875				0	-1.3950073242187386				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.6900024414063	437.1799926757813	434.6300048828125	435.3200073242188	19071974	2023-06-13 13:30:00+00:00	SPY	430.7008331298828	429.09460906982423				0	-1.6062240600585938				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.7200012207031	437.2699890136719	435.1099853515625	435.7000122070313	11539979	2023-06-13 14:30:00+00:00	SPY	431.0818328857422	429.2998565673828				0	-1.7819763183593977				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.614990234375	436.8399963378906	435.7200012207031	436.7178955078125	8952797	2023-06-13 15:30:00+00:00	SPY	431.4930816650391	429.5152587890625				0	-1.9778228759765852				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.0299987792969	437.3299865722656	436.4299926757813	436.6400146484375	10307977	2023-06-13 16:30:00+00:00	SPY	431.9108322143555	429.7615089416504				0	-2.1493232727050895				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.8599853515625	437.2049865722656	435.6200866699219	437.0400085449219	12796827	2023-06-13 17:30:00+00:00	SPY	432.2562515258789	429.9810089111328				0	-2.275242614746105				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.3399963378906	436.7349853515625	435.3550109863281	435.8599853515625	11308042	2023-06-13 18:30:00+00:00	SPY	432.6167510986328	430.2039741516113				0	-2.4127769470214844				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.6600036621094	436.7850036621094	436.1005859375	436.3349914550781	10984164	2023-06-13 19:30:00+00:00	SPY	432.86025085449216	430.4339744567871				0	-2.4262763977050668				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.7099914550781	438.25	436.510009765625	437.010009765625	11115828	2023-06-14 13:30:00+00:00	SPY	433.2522506713867	430.68597412109375				0	-2.5662765502929688				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
438.6499938964844	439.0611877441406	437.6600036621094	437.7149963378906	9151097	2023-06-14 14:30:00+00:00	SPY	433.72450103759763	430.97147369384766				0	-2.7530273437499773				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
438.16009521484375	438.7349853515625	437.5700073242188	438.64990234375	7871157	2023-06-14 15:30:00+00:00	SPY	434.124755859375	431.24060134887696				0	-2.8841545104980355				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.2804870605469	438.1899108886719	437.0499877929688	438.1600036621094	4877205	2023-06-14 16:30:00+00:00	SPY	434.4677795410156	431.46986389160156				0	-2.9979156494140398				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
434.489990234375	437.510009765625	433.5899963378906	437.2900085449219	18848504	2023-06-14 17:30:00+00:00	SPY	434.68577880859374	431.63111343383787		433.58899633789065	2.0	0	-3.0546653747558707				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.6199951171875	438.1499938964844	433.9599914550781	434.4949951171875	22835683	2023-06-14 18:30:00+00:00	SPY	435.02227783203125	431.836988067627				0	-3.185289764404274				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.1900024414063	437.1900024414063	435.1300048828125	436.6600036621094	13479406	2023-06-14 19:30:00+00:00	SPY	435.3452774047852	432.07301025390626				0	-3.2722671508789176				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
439.4800109863281	439.6600036621094	436.2300109863281	436.3299865722656	20473315	2023-06-15 13:30:00+00:00	SPY	435.7852783203125	432.3885108947754				0	-3.3967674255371207				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
440.7300109863281	440.7449951171875	438.3699951171875	439.4800109863281	11496039	2023-06-15 14:30:00+00:00	SPY	436.2632781982422	432.7427612304688				0	-3.5205169677734034				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
440.9200134277344	441.1300964355469	440.05999755859375	440.7200012207031	10421756	2023-06-15 15:30:00+00:00	SPY	436.74327850341797	433.0905563354492				0	-3.6527221679687614				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
440.8800048828125	441.1799926757813	440.1099853515625	440.9249877929688	6412172	2023-06-15 16:30:00+00:00	SPY	437.2037780761719	433.4398063659668				0	-3.7639717102051122				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
441.8500061035156	442.0150146484375	440.7699890136719	440.8900146484375	8501303	2023-06-15 17:30:00+00:00	SPY	437.63377838134767	433.8213066101074				0	-3.8124717712402685				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.1400146484375	443.8999938964844	441.8500061035156	441.8587951660156	18143486	2023-06-15 18:30:00+00:00	SPY	438.1007797241211	434.2150566101074	443.90099389648435		1.0	0	-3.885723114013672				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
442.6000061035156	443.4599914550781	442.05999755859375	443.1400146484375	20694336	2023-06-15 19:30:00+00:00	SPY	438.44627990722654	434.5735565185547				0	-3.8727233886718295				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
442.3999938964844	443.1799926757813	440.7699890136719	443.0199890136719	22518616	2023-06-16 13:30:00+00:00	SPY	438.73027954101565	434.9060562133789				0	-3.82422332763673				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
440.7850036621094	442.3999938964844	440.3349914550781	442.3999938964844	22630603	2023-06-16 14:30:00+00:00	SPY	438.9387802124023	435.2159309387207				0	-3.722849273681618				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
441.75	441.7900085449219	440.4200134277344	440.7699890136719	9136920	2023-06-16 15:30:00+00:00	SPY	439.1747802734375	435.5428062438965				0	-3.63197402954097				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
441.4500122070313	442.3800048828125	441.3500061035156	441.75	7807723	2023-06-16 16:30:00+00:00	SPY	439.45428161621095	435.8552665710449				0	-3.599015045166027				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
441.0299987792969	441.5299987792969	440.7799987792969	441.4500122070313	6734440	2023-06-16 17:30:00+00:00	SPY	439.68878173828125	436.152766418457				0	-3.53601531982423				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
439.5700073242188	441.0400085449219	439.3500061035156	441.0299987792969	12438795	2023-06-16 18:30:00+00:00	SPY	439.8342819213867	436.34726638793944				0	-3.487015533447277				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
439.4400024414063	440.3500061035156	438.9700012207031	439.5700073242188	14525212	2023-06-16 19:30:00+00:00	SPY	439.9207824707031	436.5865165710449				0	-3.3342658996581918				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.2799987792969	438.1700134277344	435.0631103515625	437.2900085449219	15918694	2023-06-20 13:30:00+00:00	SPY	439.7522827148438	436.7383918762207				0	-3.0138908386230696				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.8814086914063	436.3699951171875	435.0299987792969	435.2999877929688	10120204	2023-06-20 14:30:00+00:00	SPY	439.6383483886719	436.8815521240234				0	-2.7567962646484716				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.2000122070313	437.3599853515625	435.8500061035156	435.8999938964844	6350887	2023-06-20 15:30:00+00:00	SPY	439.6343246459961	437.05105209350586				0	-2.583272552490257				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
438.0559997558594	438.3699951171875	437.05999755859375	437.2000122070313	11569501	2023-06-20 16:30:00+00:00	SPY	439.8126251220703	437.249201965332				0	-2.5634231567382812				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.9849853515625	438.2349853515625	437.2999877929688	438.0559997558594	5177591	2023-06-20 17:30:00+00:00	SPY	439.88087463378906	437.45157623291016				0	-2.4292984008789062				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.4500122070313	438.0249938964844	437.1700134277344	437.9949951171875	6016965	2023-06-20 18:30:00+00:00	SPY	439.8938751220703	437.61957626342775				0	-2.2742988586425668				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.239990234375	438.0	437.1000061035156	437.4599914550781	12646569	2023-06-20 19:30:00+00:00	SPY	439.78187408447263	437.78357620239257				0	-1.9982978820800668				-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.340087890625	436.2799987792969	434.3800048828125	436.1600036621094	12602963	2023-06-21 13:30:00+00:00	SPY	439.5123779296875	437.88782806396483				0	-1.6245498657226562		439.6905222526659		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.3200073242188	435.67779541015625	434.3299865722656	435.5050048828125	10318532	2023-06-21 14:30:00+00:00	SPY	439.23237762451174	437.98782806396486				0	-1.2445495605468864		439.43770342641534		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.8800048828125	436.2099914550781	435.0499877929688	435.3299865722656	7243520	2023-06-21 15:30:00+00:00	SPY	438.98237762451174	438.0930778503418				0	-0.889299774169956		439.18488460016476		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.1099853515625	436.1700134277344	434.8699951171875	435.8900146484375	7159909	2023-06-21 16:30:00+00:00	SPY	438.64537658691404	438.1395774841309				0	-0.5057991027831577		438.93206577391425		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.6799011230469	436.7000122070313	435.010009765625	435.1050109863281	6660049	2023-06-21 17:30:00+00:00	SPY	438.3223709106445	438.2115753173828				0	-0.11079559326168464		438.67924694766367		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.7200012207031	436.989990234375	435.7099914550781	436.6700134277344	10222735	2023-06-21 18:30:00+00:00	SPY	437.9783706665039	438.2123252868652				0	0.23395462036131676		438.4264281214131		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
434.9200134277344	435.8190002441406	434.625	435.7200012207031	15381027	2023-06-21 19:30:00+00:00	SPY	437.60437164306643	438.16732559204104				0	0.5629539489746094		438.1736092951626		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.5799865722656	436.0199890136719	433.6000061035156	433.9500122070313	14629324	2023-06-22 13:30:00+00:00	SPY	437.34412078857423	438.1414505004883				0	0.7973297119140739		437.920790468912		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
434.8599853515625	435.8500061035156	434.0299987792969	435.5899963378906	8983772	2023-06-22 14:30:00+00:00	SPY	436.99962005615237	438.0872001647949				0	1.0875801086425554		437.6679716426614		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.2427978515625	435.8299865722656	434.739990234375	434.8399963378906	5490979	2023-06-22 15:30:00+00:00	SPY	436.6892593383789	438.07177047729493				0	1.3825111389160156		437.4151528164109		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.010009765625	435.6700134277344	434.4150085449219	435.260009765625	6379902	2023-06-22 16:30:00+00:00	SPY	436.3882598876953	438.0385208129883				0	1.6502609252929688		437.16233399016033		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.9450073242188	435.9891052246094	434.80999755859375	435.0199890136719	5678030	2023-06-22 17:30:00+00:00	SPY	436.20700988769534	438.020645904541				0	1.8136360168456918		436.90951516390976		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.5787048339844	436.4549865722656	435.5400085449219	435.9500122070313	7877247	2023-06-22 18:30:00+00:00	SPY	436.0139450073242	437.96736373901365				0	1.9534187316894531	1.0	436.65669633765924		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.5499877929688	436.6199951171875	435.3349914550781	435.5799865722656	11259287	2023-06-22 19:30:00+00:00	SPY	436.0774444580078	437.9148635864258				0	1.8374191284179915	1.0	436.40387751140867		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
433.6701049804688	433.989990234375	432.7117004394531	432.9299926757813	15649791	2023-06-23 13:30:00+00:00	SPY	435.96687927246103	437.80261383056643				0	1.8357345581054005		436.1510586851581		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
433.1700134277344	434.239990234375	432.8399963378906	433.6749877929688	8543249	2023-06-23 14:30:00+00:00	SPY	435.7653793334962	437.6998519897461				0	1.934472656249909		435.8982398589076		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
434.5199890136719	434.5700073242188	433.0050048828125	433.1700134277344	8782548	2023-06-23 15:30:00+00:00	SPY	435.5885787963868	437.7006019592285				0	2.1120231628416946		435.645421032657		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
434.8200073242188	434.8999938964844	434.2000122070313	434.5299987792969	6327702	2023-06-23 16:30:00+00:00	SPY	435.4303298950196	437.6556022644043				0	2.2252723693846974		435.3926022064064		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
433.9949951171875	435.05999755859375	433.889892578125	434.8200073242188	6872116	2023-06-23 17:30:00+00:00	SPY	435.25757904052745	437.57572708129885				0	2.318148040771405		435.1397833801559		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
433.125	434.0350036621094	432.4700012207031	433.989990234375	12875175	2023-06-23 18:30:00+00:00	SPY	435.0518295288087	437.41685180664064				0	2.3650222778319403		434.88696455390533		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
433.1900024414063	433.9800109863281	432.9599914550781	433.1300048828125	16947170	2023-06-23 19:30:00+00:00	SPY	434.9443252563477	437.2283515930176				0	2.2840263366698537		434.6341457276548		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
433.9800109863281	434.6099853515625	432.6000061035156	432.6199951171875	10595572	2023-06-26 13:30:00+00:00	SPY	434.8773254394532	437.0548515319824				0	2.177526092529206		434.38132690140424		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
432.4901123046875	434.0050048828125	432.2749938964844	433.989990234375	9868402	2023-06-26 14:30:00+00:00	SPY	434.70783081054697	436.8451042175293				0	2.137273406982331		434.12850807515366		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
432.3500061035156	433.2796020507813	431.8399963378906	432.4800109863281	7175878	2023-06-26 15:30:00+00:00	SPY	434.56983184814464	436.6076042175293				0	2.0377723693846406		433.87568924890314		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
432.5990905761719	432.6799926757813	431.6499938964844	432.3500061035156	5366374	2023-06-26 16:30:00+00:00	SPY	434.3657913208009	436.34408111572264				0	1.97828979492175		433.62287042265257		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
432.114990234375	432.7149963378906	431.75	432.6000061035156	5184256	2023-06-26 17:30:00+00:00	SPY	434.18554077148445	436.08195571899415				0	1.8964149475096974		433.370051596402		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
432.6390075683594	432.9200134277344	432.04010009765625	432.1099853515625	6166487	2023-06-26 18:30:00+00:00	SPY	434.0714904785157	435.837931060791				0	1.7664405822752656		433.1172327701515		-1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
431.4299926757813	432.8500061035156	431.1900024414063	432.6400146484375	16895156	2023-06-26 19:30:00+00:00	SPY	433.8639907836915	435.6040557861328		431.18900244140633	2.0	1	1.7400650024412698	1.0	432.8644139439009	1.0	0	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
432.7999877929688	433.2999877929688	431.8800048828125	432.6199951171875	11742969	2023-06-27 13:30:00+00:00	SPY	433.7609909057618	435.380305480957				0	1.619314575195233		432.6115951176503		1	10824451.105263159	-0.2528188262505554	0.9903508449090404	3.0	1.0	433.2969877929688		1
433.8299865722656	433.9299926757813	432.5400085449219	432.80999755859375	8740714	2023-06-27 14:30:00+00:00	SPY	433.69035034179694	435.1898048400879				0	1.4994544982909588		432.3587762913998		1	10824451.105263159	-0.2528188262505554	0.9903508449090404	2.0				1
434.6400146484375	434.7200012207031	433.76361083984375	433.8699951171875	6126334	2023-06-27 15:30:00+00:00	SPY	433.6718505859376	435.0300552368164				0	1.358204650878804		432.10595746514923		1	10824451.105263159	-0.2528188262505554	0.9903508449090404	3.0				1
435.5299987792969	435.6900024414063	434.4949951171875	434.6400146484375	6547295	2023-06-27 16:30:00+00:00	SPY	433.6511001586915	434.92905502319337				0	1.2779548645018508		431.85313863889866		1	10824451.105263159	-0.2528188262505554	0.9903508449090404	3.0				1
436.4849853515625	436.5899963378906	435.5400085449219	435.5400085449219	7552342	2023-06-27 17:30:00+00:00	SPY	433.6964141845704	434.8551795959473				0	1.1587654113768622		431.60031981264814		1	10824451.105263159	-0.2528188262505554	0.9903508449090404	3.0				1
436.739990234375	436.7690124511719	436.0899963378906	436.489990234375	12601638	2023-06-27 18:30:00+00:00	SPY	433.70591430664064	434.89167938232424				0	1.1857650756836051				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.1499938964844	436.80999755859375	436.0799865722656	436.739990234375	11891918	2023-06-27 19:30:00+00:00	SPY	433.8299087524414	434.89839401245115				0	1.0684852600097656				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.5199890136719	435.6749877929688	434.4100036621094	435.0499877929688	12478294	2023-06-28 13:30:00+00:00	SPY	433.9474075317383	434.8563934326172				0	0.9089859008789176				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.0499877929688	436.4700012207031	435.3900146484375	435.5299987792969	9633400	2023-06-28 14:30:00+00:00	SPY	434.02390747070314	434.8062431335449				0	0.7823356628417741				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.5400085449219	437.4400024414063	435.9800109863281	436.0499877929688	6628711	2023-06-28 15:30:00+00:00	SPY	434.10990753173826	434.7701187133789				0	0.6602111816406477				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.7799987792969	436.5499877929688	434.55999755859375	436.5299987792969	9733846	2023-06-28 16:30:00+00:00	SPY	434.19915771484375	434.72836837768557				0	0.5292106628418196				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.8299865722656	436.0400085449219	435.0400085449219	435.7799987792969	5290136	2023-06-28 17:30:00+00:00	SPY	434.334407043457	434.6931182861328				0	0.35871124267578125				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
435.3399963378906	435.9599914550781	434.5899963378906	435.8399963378906	7467047	2023-06-28 18:30:00+00:00	SPY	434.44190673828126	434.69311599731446				0	0.2512092590332031				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.3900146484375	436.4299926757813	435.1600036621094	435.3299865722656	13295731	2023-06-28 19:30:00+00:00	SPY	434.5624069213867	434.7198661804199				0	0.15745925903320312				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
436.6799926757813	437.3699951171875	435.5400085449219	435.9599914550781	13087175	2023-06-29 13:30:00+00:00	SPY	434.7719009399414	434.73986587524416				0	-0.032035064697254256				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.6300048828125	437.6900024414063	435.9100036621094	436.6900024414063	8795749	2023-06-29 14:30:00+00:00	SPY	435.03590087890626	434.80286636352537				0	-0.23303451538089348				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
438.0899963378906	438.1950073242188	437.2099914550781	437.6361999511719	6843010	2023-06-29 15:30:00+00:00	SPY	435.31044616699216	434.8381187438965				0	-0.47232742309569176				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.7200012207031	438.2799987792969	436.9299926757813	438.0823974609375	6222249	2023-06-29 16:30:00+00:00	SPY	435.59069671630857	434.8881187438965				0	-0.7025779724120866				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.2200012207031	437.7698974609375	436.3900146484375	437.7200012207031	7857337	2023-06-29 17:30:00+00:00	SPY	435.81974639892576	434.9456184387207				0	-0.874127960205044				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.6679992675781	437.7999877929688	436.8599853515625	437.2300109863281	5112037	2023-06-29 18:30:00+00:00	SPY	436.13164672851565	434.9978187561035				0	-1.1338279724121207				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
438.1400146484375	438.1700134277344	437.1449890136719	437.6600036621094	11653026	2023-06-29 19:30:00+00:00	SPY	436.3986480712891	435.0798194885254				0	-1.3188285827636719				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.0	443.3200073242188	441.1099853515625	441.4400024414063	19804667	2023-06-30 13:30:00+00:00	SPY	436.8571487426758	435.2737495422363				0	-1.5833992004394872				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
442.6900024414063	443.3599853515625	442.0400085449219	443.0	11786835	2023-06-30 14:30:00+00:00	SPY	437.25964813232423	435.4657493591309				0	-1.793898773193348				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.0499877929688	443.0592041015625	442.010009765625	442.6950073242188	8020909	2023-06-30 15:30:00+00:00	SPY	437.6356475830078	435.6433738708496				0	-1.9922737121582372				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.5201110839844	443.6099853515625	442.989990234375	443.0501098632813	8418446	2023-06-30 16:30:00+00:00	SPY	437.9874038696289	435.84190902709963				0	-2.145494842529274				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
444.05999755859375	444.1300048828125	443.4450073242188	443.5299987792969	7719439	2023-06-30 17:30:00+00:00	SPY	438.35340423583983	436.02965927124023	444.1310048828125		1.0	0	-2.323744964599598				1	10824451.105263159	-0.2528188262505554	0.9903508449090404				1.0	1
444.0199890136719	444.1400146484375	443.5899963378906	444.05999755859375	9289972	2023-06-30 18:30:00+00:00	SPY	438.74690399169924	436.2884063720703				0	-2.458497619628929				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.239990234375	444.2999877929688	443.1799926757813	444.0199890136719	19133403	2023-06-30 19:30:00+00:00	SPY	439.1329040527344	436.5401557922363				0	-2.5927482604980696				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.4801025390625	443.6799926757813	442.6300048828125	442.9200134277344	10731387	2023-07-03 13:30:00+00:00	SPY	439.50440979003906	436.76415863037107				0	-2.7402511596679915				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.5450134277344	443.6099853515625	443.0199890136719	443.489990234375	6824304	2023-07-03 14:30:00+00:00	SPY	439.8546600341797	436.982283782959				0	-2.8723762512207145				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.8900146484375	443.9500122070313	443.4364929199219	443.5499877929688	6505325	2023-07-03 15:30:00+00:00	SPY	440.2601608276367	437.2296592712402				0	-3.030501556396473				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.4700012207031	443.625	441.8999938964844	441.9100036621094	10008723	2023-07-05 13:30:00+00:00	SPY	440.6421615600586	437.4882843017578				0	-3.1538772583007812				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.5700073242188	443.8890075683594	443.1401062011719	443.4800109863281	8042776	2023-07-05 14:30:00+00:00	SPY	441.053662109375	437.74778442382814				0	-3.305877685546875				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.239990234375	443.80999755859375	443.0199890136719	443.5700073242188	7062322	2023-07-05 15:30:00+00:00	SPY	441.3961608886719	437.9792839050293				0	-3.4168769836425668				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.1698913574219	443.3900146484375	442.7300109863281	443.25140380859375	7713035	2023-07-05 16:30:00+00:00	SPY	441.7206558227539	438.2462783813477				0	-3.4743774414062045				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
442.7200012207031	443.6050109863281	442.30999755859375	443.1700134277344	5732030	2023-07-05 17:30:00+00:00	SPY	441.97515563964845	438.50552825927736				0	-3.4696273803710938				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.7200012207031	443.760009765625	442.7149963378906	442.7200012207031	5738595	2023-07-05 18:30:00+00:00	SPY	442.25665588378905	438.78355102539064				0	-3.4731048583984148				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
443.1300048828125	443.7598876953125	443.1300048828125	443.7099914550781	6778121	2023-07-05 19:30:00+00:00	SPY	442.5271560668945	439.0589263916016				0	-3.468229675292946				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.7200012207031	439.6199951171875	437.4500122070313	439.4200134277344	21393541	2023-07-06 13:30:00+00:00	SPY	442.55215606689455	439.18595123291016				0	-3.3662048339843977				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
437.3500061035156	437.8500061035156	437.05999755859375	437.7300109863281	9701525	2023-07-06 14:30:00+00:00	SPY	442.53625640869143	439.33395156860354		437.0589975585938	2.0	0	-3.2023048400878906				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
438.80999755859375	438.8250122070313	437.3299865722656	437.3299865722656	9227970	2023-07-06 15:30:00+00:00	SPY	442.5697555541992	439.4842018127441				0	-3.085553741455101				1	10824451.105263159	-0.2528188262505554	0.9903508449090404					1
