Close	High	Low	Open	Volume	datetime	companyName	SMA20	SMA40	SMA100	SMA200	pivotHigh	pivotLow	isPivot	pm40_01	ind_SMA	id_posiblepm40	trendH	trendcurrhigh	cdlengulfing	cdlhammer	cdlmorningstar	cdlpiercing	cdlclosingmarubozu	cdlmarubozu	cdl3whitesoldiers	cdlharami	cdlharamicross	cdlinvertdhammer	cdlladderbottom	Vela_Verde	Third_Level	Above_Third	bearishSlope	ind_posicion	promVol	sl_highs	r_sq_h	isBreakOut	isBreakOutIni	breakpointpos	isBreakOutFinal	caso
446.1401062011719	446.239990234375	445.25	445.3500061035156	47817431	2023-07-12 16:30:00+00:00	SPY	441.25228118896484	441.2169555664062	438.36576171875					0	0	0			0	0	0	0	100	100	0	0	0	0	0	True	445.6800028483073	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
446.6799926757813	446.74029541015625	446.0	446.1600036621094	5445208	2023-07-12 17:30:00+00:00	SPY	441.57203063964846	441.28670501708984	438.4580615234375					0	0	0			0	0	0	0	0	0	0	0	0	0	0	True	446.4067687988281	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
445.6400146484375	446.75	445.1499938964844	446.6799926757813	7501470	2023-07-12 18:30:00+00:00	SPY	441.92653198242186	441.3409553527832	438.5420617675781					0	0	0			0	0	0	0	0	0	0	0	0	0	0	False	447.21332804361987	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
446.010009765625	446.2000122070313	445.5700073242188	445.6499938964844	18022636	2023-07-12 19:30:00+00:00	SPY	442.26353759765624	441.40195541381837	438.6487609863281					0	0	0			0	0	0	0	0	0	0	100	0	0	0	True	445.85999552408856	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
447.8800048828125	448.510009765625	447.4500122070313	447.8999938964844	12701376	2023-07-13 13:30:00+00:00	SPY	442.7215377807617	441.5179557800293	438.77436096191406					0	0	0			0	0	0	0	0	0	0	0	0	0	0	False	448.2533264160156	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
448.0799865722656	448.510009765625	447.864990234375	447.8800048828125	9227907	2023-07-13 14:30:00+00:00	SPY	443.20603637695314	441.6407081604004	438.89636077880857					0	0	0			0	0	0	0	0	0	0	0	0	0	0	True	448.0950113932292	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
448.5899963378906	448.739990234375	447.8821105957031	448.0899963378906	6788742	2023-07-13 15:30:00+00:00	SPY	443.67903594970704	441.7874580383301	439.0311608886719					0	0	0			0	0	0	0	0	0	0	0	0	0	0	True	448.37595621744794	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
448.6600036621094	448.9100036621094	448.1600036621094	448.5799865722656	6480165	2023-07-13 16:30:00+00:00	SPY	444.1425415039063	441.91095809936525	439.1509619140625					0	0	0			0	0	0	0	0	0	0	0	0	0	0	True	448.8299865722656	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
448.8900146484375	449.2699890136719	448.6199951171875	448.6700134277344	5511392	2023-07-13 17:30:00+00:00	SPY	444.6360427856445	442.05495834350586	439.28266204833983					0	0	0			0	0	0	0	0	0	0	0	0	0	0	True	448.8866780598958	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
449.7950134277344	449.8999938964844	448.75	448.8900146484375	7860108	2023-07-13 18:30:00+00:00	SPY	445.1427932739258	442.35683364868163	439.43141204833984					0	0	0			0	0	0	0	0	0	0	0	0	0	0	True	449.2733459472656	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
449.5400085449219	450.3800048828125	449.5299987792969	449.7900085449219	13699167	2023-07-13 19:30:00+00:00	SPY	445.6062942504883	442.6615837097168	439.5710122680664					0	0	0			0	0	0	0	0	0	0	-100	0	0	0	False	450.07334391276044	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
450.4324951171875	451.3599853515625	450.1799926757813	450.3949890136719	13723707	2023-07-14 13:30:00+00:00	SPY	446.0994186401367	442.95214614868166	439.72673736572267					0	0	0			0	0	0	0	0	0	0	0	0	0	0	True	450.78831990559894	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
450.3974914550781	450.7250061035156	449.5199890136719	450.4299926757813	10988957	2023-07-14 14:30:00+00:00	SPY	446.57679290771483	443.2300857543945	439.8782843017578					0	0	0			0	0	0	0	0	0	0	0	0	0	0	False	450.83166503906256	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
449.7550048828125	450.8150024414063	449.7149963378906	450.3974914550781	7679355	2023-07-14 15:30:00+00:00	SPY	447.02054290771486	443.4914611816406	440.0257342529297					0	0	0			0	0	0	0	-100	0	0	0	0	0	0	False	450.76416015625	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
449.75	450.1173095703125	449.1900024414063	449.760009765625	6157469	2023-07-14 16:30:00+00:00	SPY	447.4725082397461	443.7414611816406	440.1637841796875					0	0	0			0	0	0	0	0	0	0	0	0	0	0	False	450.06911214192706	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
449.5899963378906	450.260009765625	449.5400085449219	449.75	5015639	2023-07-14 17:30:00+00:00	SPY	447.8750030517578	443.98946075439454	440.30389709472655					0	0	0			0	0	0	0	0	0	0	0	0	0	0	False	449.99000040690106	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
449.1199951171875	449.80999755859375	448.6300048828125	449.5899963378906	7915414	2023-07-14 18:30:00+00:00	SPY	448.2070022583008	444.23066329956055	440.4295971679687					0	0	0			0	0	0	0	0	0	0	0	0	0	0	False	449.9833272298177	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
449.2900085449219	449.3500061035156	448.489990234375	449.1300048828125	10406358	2023-07-14 19:30:00+00:00	SPY	448.3105072021484	444.46464080810546	440.58579620361326					0	0	0			0	0	0	0	0	0	0	100	0	0	0	True	449.4166768391927	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
449.8399963378906	450.0849914550781	449.0799865722656	449.1300048828125	10309890	2023-07-17 13:30:00+00:00	SPY	448.4715072631836	444.6843910217285	440.7524960327148					0	0	0			0	0	0	0	0	0	0	0	0	0	0	True	449.4650065104167	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
450.3800048828125	450.4599914550781	449.6600036621094	449.8500061035156	5149094	2023-07-17 14:30:00+00:00	SPY	448.72300720214844	444.87864151000974	440.9110961914063					0	0	0			0	0	0	0	100	0	0	0	0	0	0	True	450.1166687011719	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
450.239990234375	450.739990234375	450.2000122070313	450.3800048828125	5269389	2023-07-17 15:30:00+00:00	SPY	448.9280014038086	445.0901412963867	441.0652960205078					0	0	0		460.5066144389491	0	0	0	0	0	0	0	0	0	0	0	False	450.55999755859375	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
450.4800109863281	450.6900024414063	450.0400085449219	450.239990234375	3573716	2023-07-17 16:30:00+00:00	SPY	449.1180023193359	445.3450164794922	441.2301461791992					0	0	0		460.187017133159	0	0	0	0	0	0	0	0	0	0	0	True	450.4566548665365	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
451.0101013183594	451.1300048828125	450.4200134277344	450.4649963378906	4275410	2023-07-17 17:30:00+00:00	SPY	449.38650665283205	445.65651931762693	441.4089971923828					0	0	0		459.8674198273689	0	0	0	0	0	0	0	0	0	0	0	True	450.70166015625	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
451.5400085449219	451.9299926757813	450.6600036621094	451.04010009765625	6528444	2023-07-17 18:30:00+00:00	SPY	449.6630065917969	445.96327209472656	441.59249725341795					0	0	0		459.54782252157884	0	0	0	0	0	0	0	0	0	0	0	True	451.46342976888025	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
450.8550109863281	451.5350036621094	450.6000061035156	451.5299987792969	10132129	2023-07-17 19:30:00+00:00	SPY	449.81175689697267	446.2666473388672	441.761247253418					0	0	0		459.22822521578877	0	0	0	0	0	0	0	0	0	0	0	False	451.84166463216144	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
451.6400146484375	451.8349914550781	450.0484008789063	450.5	10508408	2023-07-18 13:30:00+00:00	SPY	449.98975830078126	446.5978973388672	441.95274627685546	437.8012870788574				0	1	0		458.9086279099987	100	0	0	0	0	0	0	0	0	0	0	True	451.09553019205725	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
452.3200073242188	452.6900024414063	451.340087890625	451.6499938964844	6104771	2023-07-18 14:30:00+00:00	SPY	450.17625885009767	446.9276473999024	442.1524462890625	437.92348709106443				0	1	0		458.58903060420863	0	0	0	0	0	0	0	0	0	0	0	True	452.0999654134115	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
452.989990234375	453.3783874511719	452.0499877929688	452.3299865722656	8600975	2023-07-18 15:30:00+00:00	SPY	450.39275817871095	447.2676498413087	442.35635528564455	438.0439370727539				0	1	0		458.26943329841856	0	0	0	0	0	0	0	0	0	0	0	True	452.7727864583333	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
453.18011474609375	453.3999938964844	452.7749938964844	452.9800109863281	5635603	2023-07-18 16:30:00+00:00	SPY	450.6072631835938	447.62165298461923	442.5670065307617	438.1634442138672				0	1	0		457.9498359926285	0	0	0	0	0	0	0	0	0	0	0	True	453.18834431966144	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
454.30999755859375	454.3200073242188	453.1300048828125	453.1900024414063	6600331	2023-07-18 17:30:00+00:00	SPY	450.83301239013673	447.98790283203135	442.7837164306641	438.29244369506836				0	1	0		457.6302386868384	0	0	0	0	100	100	0	0	0	0	0	True	453.58666992187506	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
454.4849853515625	454.8450012207031	453.760009765625	454.3150024414063	8757453	2023-07-18 18:30:00+00:00	SPY	451.08026123046875	448.3432777404786	443.0142663574219	438.42487411499025				0	1	0		457.31064138104836	0	0	0	0	0	0	0	0	0	0	0	True	454.6766662597657	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
454.1900024414063	454.8599853515625	454.0899963378906	454.4800109863281	18285900	2023-07-18 19:30:00+00:00	SPY	451.2681365966797	448.68377761840827	443.22816650390627	438.5599241638184				0	1	0		456.9910440752583	0	0	0	0	0	0	0	0	0	0	0	False	454.73667399088544	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
455.8200073242188	456.3399963378906	455.010009765625	455.010009765625	13482023	2023-07-19 13:30:00+00:00	SPY	451.53926239013674	449.0580276489259	443.4480667114258	438.7036242675781	456.3409963378906		1.0	0	1	0	1.0	456.6714467694682	0	0	0	0	0	0	0	0	0	0	0	True	455.4533386230469	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
455.75	456.1700134277344	454.6000061035156	455.7999877929688	10070704	2023-07-19 14:30:00+00:00	SPY	451.8390121459961	449.42977752685556	443.6591665649414	438.8452673339844				0	1	0		456.35184946367815	0	0	0	0	0	0	0	-100	-100	0	0	False	456.32332356770837	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
455.3789978027344	456.4299926757813	455.2200012207031	455.7550048828125	7890678	2023-07-19 15:30:00+00:00	SPY	452.12046203613284	449.79648513793956	443.85765655517577	438.9848623657227				0	1	0	1.0	456.032252157888	0	0	0	0	0	0	0	0	0	0	0	False	456.15833536783856	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
455.1499938964844	455.4100036621094	454.6499938964844	455.364990234375	6058327	2023-07-19 16:30:00+00:00	SPY	452.3984619140625	450.13673248291025	444.044306640625	439.12246231079104				0	1	0		455.712654852098	0	100	0	0	0	0	0	0	0	0	0	False	455.6183268229167	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
454.7001037597656	455.3599853515625	454.3699951171875	455.1400146484375	5997347	2023-07-19 17:30:00+00:00	SPY	452.6774673461914	450.44223480224616	444.2239077758789	439.2598127746582				0	1	0		455.3930575463079	0	0	0	0	0	0	0	0	0	0	0	False	455.4700113932292	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
455.80999755859375	456.0700073242188	454.68499755859375	454.7099914550781	6100994	2023-07-19 18:30:00+00:00	SPY	453.003466796875	450.6569869995118	444.4205078125	439.4018878173828				0	1	0		455.0734602405179	0	0	0	0	0	0	0	0	0	0	0	True	455.1716613769531	True		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
455.1199951171875	455.8150024414063	455.0299987792969	455.5199890136719	8800004	2023-07-19 19:30:00+00:00	SPY	453.26746673583983	450.8694869995118	444.61650787353517	439.53693786621096				0	1	0		454.75386293472775	0	0	0	0	0	0	0	-100	0	0	0	False	455.7816569010417	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
453.4849853515625	455.1000061035156	453.2300109863281	454.3288879394531	12773675	2023-07-20 13:30:00+00:00	SPY	453.42271575927737	451.07286148071296	444.7908578491211	439.66416275024415				0	1	0		454.4342656289377	0	0	0	0	0	0	0	0	0	0	0	False	454.9522196451823	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
453.739990234375	454.1700134277344	452.80999755859375	453.489990234375	8972334	2023-07-20 14:30:00+00:00	SPY	453.5977157592773	451.26285858154307	444.9628576660156	439.7909376525879				0	1	0		454.1146683231476	0	0	0	0	0	0	0	100	0	0	0	True	453.9433288574219	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
453.8699951171875	454.7799987792969	453.7099914550781	453.739990234375	7162218	2023-07-20 15:30:00+00:00	SPY	453.7672149658203	451.44260864257814	445.14375762939454	439.92154205322265				0	1	0		453.79507101735754	0	0	0	0	0	0	0	0	0	0	0	True	454.09665934244794	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
453.660400390625	453.9599914550781	453.1900024414063	453.8800048828125	6232280	2023-07-20 16:30:00+00:00	SPY	453.8997299194336	451.6431182861328	445.32206176757813	440.055544128418				0	1	0		453.4754737115675	-100	100	0	0	0	0	0	0	0	0	0	False	454.13666788736975	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
452.0899963378906	453.8049926757813	452.089111328125	453.6600036621094	6451962	2023-07-20 17:30:00+00:00	SPY	453.927229309082	451.7951179504395	445.48956176757815	440.18319412231443				0	1	0		453.1558764057774	0	0	0	0	-100	0	0	0	0	0	0	False	454.2319641113281	False		-1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
451.5198974609375	452.7699890136719	451.4400024414063	452.114990234375	9510899	2023-07-20 18:30:00+00:00	SPY	453.9604736328125	451.88611526489257	445.64086059570315	440.3057525634766		451.43900244140633	2.0	1	1	1	1.0	452.83627909998734	0	0	0	0	-100	0	0	0	0	0	0	False	452.5583190917969	False	1.0	0	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
452.1799926757813	452.4100036621094	451.5150146484375	451.5199890136719	11136250	2023-07-20 19:30:00+00:00	SPY	453.9874725341797	451.98861541748045	445.7958605957031	440.4321025085449				0	1	0		452.51668179419727	0	0	0	0	0	0	0	0	0	0	0	True	451.8183186848958	True		1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
452.306396484375	454.0700073242188	452.2099914550781	453.9599914550781	13386092	2023-07-21 13:30:00+00:00	SPY	453.9867919921875	452.0815254211426	445.94262451171875	440.56068450927734				0	1	0		452.1970844884072	0	0	0	0	-100	-100	0	0	0	0	0	False	454.5799967447917	False		1	9203568.881578946	-0.3195973057900724	0.9687420588795549	3.0				1
453.8450012207031	453.8800048828125	452.2900085449219	452.2999877929688	6289098	2023-07-21 14:30:00+00:00	SPY	454.02954254150393	452.2111503601074	446.10017456054686	440.69295944213866				0	1	0		451.87748718261713	0	0	0	0	100	100	0	0	0	0	0	True	452.8299865722657	True		1	9203568.881578946	-0.3195973057900724	0.9687420588795549	3.0	1.0	453.8770048828125		1
453.110107421875	454.0405883789063	453.0799865722656	453.8500061035156	7337313	2023-07-21 15:30:00+00:00	SPY	454.02604217529296	452.31665267944334	446.2540756225586	440.81720993041995				0	1	0		451.55788987682706	0	0	0	0	0	0	0	0	0	0	0	False	454.1702067057292	False		1	9203568.881578946	-0.3195973057900724	0.9687420588795549	3.0				1
453.7749938964844	453.7900085449219	452.6099853515625	453.1099853515625	5423106	2023-07-21 16:30:00+00:00	SPY	453.9992919921875	452.4161521911621	446.4196255493164	440.9405848693848				0	1	0		451.238292571037	0	0	0	0	0	0	0	0	0	0	0	True	453.5033264160156	True		1	9203568.881578946	-0.3195973057900724	0.9687420588795549	3.0				1
453.3299865722656	454.1650085449219	453.1000061035156	453.7799987792969	6556260	2023-07-21 17:30:00+00:00	SPY	453.94154205322263	452.5109016418457	446.5762454223633	441.0652847290039				0	1	0			0	0	0	0	0	0	0	0	0	0	0	False	454.13499959309894	False		1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
452.6700134277344	453.760009765625	452.3200073242188	453.3299865722656	6798192	2023-07-21 18:30:00+00:00	SPY	453.86554260253905	452.56683959960935	446.72154541015624	441.18525985717775				0	1	0			0	0	0	0	0	0	0	0	0	0	0	False	453.8099873860677	False		1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
452.1799926757813	452.75	452.1700134277344	452.6799926757813	13217978	2023-07-21 19:30:00+00:00	SPY	453.6835418701172	452.611402130127	446.81334533691404	441.3014018249512				0	1	0			0	0	0	0	0	0	0	0	0	0	0	False	452.8733215332032	False		1	9203568.881578946	-0.3195973057900724	0.9687420588795549					1
